Age,Buyer.County of Origin,Buyer.Full Name,Buyer.Origin,Buyer.State of Origin,Date,Discount Rate,Gender,Name,Number of Adult Slaves,Number of Child Slaves,Number of Total Slaves Purchased,Payment Method,Predicted Interest Rate,Price,Prices Listed,Seller.County of Origin,Seller.Full Name,Seller.Origin,Seller.State of Origin,Skin Color
45.0,New Orleans,William Massey,"New Orleans, LA",LA,2/11/1857,0.00602698,M,Peter,1,0,1,Cash,0.07477,500.0,1,London,William Christie,"London, England",England,Mulatto
32.0,London,William Christie,"London, England",England,2/6/1857,0.00602698,F,Milly,1,3,4,Cash,0.07477,1850.0,1,New Orleans,James Nimick,"New Orleans, LA",LA,Negro
21.0,New Orleans,Louisa Catherina Jarboe,"New Orleans, LA",LA,12/24/1856,0.00583485,F,Nancy,1,1,2,Cash and Credit,0.07230948,1700.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Negro
15.0,New Orleans,Jules Lavergne,"New Orleans, LA",LA,2/2/1857,0.00602698,M,Noel,1,0,1,Cash,0.07477,850.0,1,New Orleans,Eulalie Moro de Feriet,"New Orleans, LA",LA,Negro
10.0,New Orleans,Barthelemy Ovide Plauche,"New Orleans, LA",LA,2/10/1857,0.00602698,M,Didier,1,0,1,Cash,0.07477,650.0,1,Unknown,Mathilde Plauche Forstall,"Unknown, Unknown",Unknown,Mulatto
31.0,New Orleans,Agenor Martin,"New Orleans, LA",LA,2/2/1857,0.00602698,F,Justine,1,0,1,Cash,0.07477,1000.0,1,Jefferson,Francois Gardere,"Jefferson, LA",LA,Mulatto
19.0,New Orleans,Francois Gueyrfdan,"New Orleans, LA",LA,2/10/1857,0.00602698,F,Louise,2,1,3,Cash,0.07477,1800.0,1,Unknown,Jacques Tiblier,"Unknown, France",France,Mulatto
21.0,New Orleans,Richard Lloyd,"New Orleans, LA",LA,2/11/1857,0.00602698,M,Clifford,1,0,1,Cash,0.07477,1100.0,1,Harrison,George W. Sully,"Harrison, MS",MS,Negro
15.0,Orleans,Peter Steel,"Orleans, LA",LA,2/11/1857,0.00602698,F,Katy,1,0,1,Cash,0.07477,1175.0,1,Augusta,Nelson Clement Trowbridge,"Augusta, GA",GA,Negro
28.0,New Orleans,Sophronia Lee Fearn Putnam,"New Orleans, LA",LA,2/9/1857,0.00602698,F,Martha,1,1,2,Cash,0.07477,1600.0,1,Mobile,Frederick Scruggs,"Mobile, AL",AL,Mulatto
18.0,New Orleans,Louis Caretta,"New Orleans, LA",LA,2/11/1857,0.00602698,F,Ellen Dorn,1,0,1,Cash,0.07477,800.0,1,New Orleans,John Pemberton,"New Orleans, LA",LA,Negro
13.0,New Orleans,James Ennis,"New Orleans, LA",LA,2/12/1857,0.00602698,F,Elilza Jane,1,0,1,Cash,0.07477,1000.0,1,Augusta,Nelson Clement Trowbridge,"Augusta, GA",GA,Negro
19.0,New Orleans,Gustave Mouras,"New Orleans, LA",LA,2/11/1857,0.005761452,M,William,1,0,1,Cash and Credit,0.07137088,1100.0,1,Mobile,Heirs of Augustus J. Regnier Unknown,"Mobile, AL",AL,Negro
13.0,New Orleans,Gustave Phillippe Marigny,"New Orleans, LA",LA,12/24/1856,0.00602698,F,Julie,1,0,1,Cash,0.07477,880.0,1,St. Bernard,Louis Marcel Bienvenu,"St. Bernard, LA",LA,Negro
33.0,New Orleans,Hiram Morgan,"New Orleans, LA",LA,2/12/1857,0.00602698,M,Charles,1,0,1,Cash,0.07477,775.0,1,St. Landry,Edward Marcellus Millard,"St. Landry, LA",LA,Negro
17.0,New Orleans,Betty Whitehead Cunningham,"New Orleans, LA",LA,2/11/1857,0.00602698,F,Rebecca,1,0,1,Cash,0.07477,1225.0,1,New Orleans,David Resolve Godwin,"New Orleans, LA",LA,Negro
30.0,New Orleans,Anna Duffy McEnany,"New Orleans, LA",LA,2/9/1857,0.005849522,M,Isam/ Isaac,1,0,1,Cash and Credit,0.0724972,1200.0,1,New Orleans,William Barry,"New Orleans, LA",LA,Negro
55.0,New Orleans,Charlotte Hortense Lacoste Tzymanske,"New Orleans, LA",LA,1/16/1857,0.00587886,M,Marcelin,1,0,1,Cash and Credit,0.07287264,600.0,1,"New Orleans, St.Bernard","Louis, Philogene, Arthur Reggio, Iorda, Iorda","New Orleans, St.Bernard, LA",LA,Negro
45.0,New Orleans,Joseph Iouet,"New Orleans, LA",LA,1/16/1857,0.00587886,M,Louis,1,0,1,Cash and Credit,0.07287264,560.0,1,"New Orleans, St.Bernard","Louis, Philogene, Arthur Reggio, Iorda, Iorda","New Orleans, St.Bernard, LA",LA,Negro
46.0,New Orleans,Edward Ceresol,"New Orleans, LA",LA,2/10/1857,0.00602698,F,Catherine,1,5,6,Cash,0.07477,4000.0,1,New Orleans,"Thomasin, Eulalie Rouvent, Ernest, Alfred Ceresol","New Orleans, LA",LA,Unknown
30.0,Unknown,Shepherd  Brown,"Unknown, Unknown",Unknown,7/11/1856,0.00602698,M,Stephen,2,2,4,Cash,0.07477,1500.0,1,Unknown,Succession of R. W. Powell Unknown,"Unknown, Unknown",Unknown,Bright Mulatto
-1.0,New Orleans,Leonora C. Dobbin Fryerson,"New Orleans, LA",LA,2/5/1857,0.00602698,M,Calvin,3,0,3,.,0.07477,0.0,1,New Orleans,William J.  Fryerson,"New Orleans, LA",LA,Unknown
60.0,New Orleans,Felicie Lartigue Goldthwaite,"New Orleans, LA",LA,2/9/1857,0.00602698,F,Suzanne,2,2,4,Cash,0.07477,1500.0,1,New Orleans,Delphine Marmillion Dufilho,"New Orleans, LA",LA,Negro
16.0,New Orleans,John Gilles Cocks,"New Orleans, LA",LA,2/7/1857,0.00602698,F,Henriette,2,0,2,Cash,0.07477,1650.0,1,New Orleans,Adele Vitrac,"New Orleans, LA",LA,Negro
20.0,New Orleans,John Francis Magale,"New Orleans, LA",LA,2/11/1857,0.00602698,M,Wade,1,0,1,Cash,0.07477,1100.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Mulatto
12.0,Tuscaloosa,James Fredell Long,"Tuscaloosa, AL",AL,2/14/1857,0.00602698,M,William,1,0,1,Cash,0.07477,800.0,1,New Orleans,Matilda Nicolas Daunoy,"New Orleans, LA",LA,Mulatto
30.0,New Orleans,Luico Mitchell Foster,"New Orleans, LA",LA,2/12/1857,0.00602698,F,Mary,1,1,2,Cash,0.07477,1600.0,1,New Orleans,Wiley J. Martin,"New Orleans, LA",LA,Mulatto
32.0,Starrison,Claiborne H. Bell,"Starrison, MS",MS,1/14/1857,0.00602698,M,Dick,1,0,1,Cash,0.07477,1100.0,1,New Orleans,Charles T. Cryer,"New Orleans, LA",LA,Negro
45.0,Iberville,Edward J. Gay,"Iberville, LA",LA,2/14/1857,0.00602698,M,Jack,1,0,1,Cash,0.07477,1050.0,1,Abbeville,Augustus W. Moore,"Abbeville, SC",SC,Negro
20.0,Iberville,Edward J. Gay,"Iberville, LA",LA,2/14/1857,0.00602698,M,Jim,1,0,1,Cash,0.07477,1250.0,1,Nashville,Thomas G. Sanders,"Nashville, TN",TN,Negro
16.0,Iberville,Edward J. Gay,"Iberville, LA",LA,2/9/1857,0.00602698,M,George,1,0,1,Cash,0.07477,800.0,1,New Orleans,Daniel P. Logan,"New Orleans, LA",LA,Negro
18.0,Natchitoches,Benjamin Metoyer,"Natchitoches, LA",LA,1/13/1857,0.00602698,F,Ellen Dorn,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Louis Caretta,"New Orleans, LA",LA,Negro
42.0,New Orleans,Louise Clara Courtault Ducournau,"New Orleans, LA",LA,2/12/1857,0.00602698,F,Suzan,1,0,1,Donation,0.07477,500.0,1,Unknown,"Mrs. Jacques, Mrs. Mercelite Courtault, Cavalier","Unknown, Unknown",Unknown,Negro
25.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,2/16/1857,0.00602698,M,George,1,0,1,Cash,0.07477,1100.0,1,Harrison,Seth Batson,"Harrison, MS",MS,Negro
29.0,New Orleans,Thomas William Compton,"New Orleans, LA",LA,2/16/1857,0.00602698,M,Lewis,1,0,1,Cash,0.07477,875.0,1,Harrodsburg,Christopher Jones,"Harrodsburg, KY",KY,Negro
50.0,New Orleans,Juan Ygnacio de Egana,"New Orleans, LA",LA,2/16/1857,0.006054689,M,Charles,23,1,24,Credit,0.07512528,32533.75,1,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,Unknown
28.0,New Orleans,Antoine Cyprien Tremoulet,"New Orleans, LA",LA,2/4/1857,0.00602698,M,Gaspard,1,0,1,Cash,0.07477,1500.0,1,St. Bernard,Philogene Jorda,"St. Bernard, LA",LA,Negro
45.0,New Orleans,James D. Denegre,"New Orleans, LA",LA,2/10/1857,0.00602698,M,Charles,1,0,1,Cash,0.07477,1200.0,1,New Orleans,Louisa Dumartrait Fuselier,"New Orleans, LA",LA,Mulatto
47.0,New Orleans,Waterman & Brownlee Unknown,"New Orleans, LA",LA,2/13/1857,0.00602698,M,William,1,0,1,Cash,0.07477,275.0,1,New Orleans,Laurent Millalidon,"New Orleans, LA",LA,Negro
35.0,New Orleans,William Waterman,"New Orleans, LA",LA,2/13/1857,0.00602698,F,Mary,1,0,1,Cash,0.07477,700.0,1,New Orleans,Laurent Millaudon,"New Orleans, LA",LA,Negro
20.0,Natchitoches,Benjamin Metoyer,"Natchitoches, LA",LA,2/13/1857,0.00602698,M,Stephens,1,0,1,Cash,0.07477,1175.0,1,New Orleans,Laurent Millaudon,"New Orleans, LA",LA,Negro
14.0,New Orleans,Thomas Noland Davis,"New Orleans, LA",LA,2/13/1857,0.00602698,F,Josephine,1,0,1,Cash,0.07477,875.0,1,New Orleans,Jean A. Lacroise,"New Orleans, LA",LA,Mulatto
28.0,New Orleans,George Washington Dunbar,"New Orleans, LA",LA,2/17/1857,0.00602698,F,Irma,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Flix McManus,"New Orleans, LA",LA,Negro
16.0,St. Mary,"Gustave Ambroise, Hermogene Callery, Sigur","St. Mary, LA",LA,2/14/1857,0.00602698,F,Louisa Betts,11,0,11,Cash,0.07477,1300.0,11,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
34.0,New Orleans,Pascal Lefevre,"New Orleans, LA",LA,2/16/1857,0.00602698,F,Daphne,1,0,1,Cash,0.07477,500.0,1,New Orleans,Nicholas John Hoey,"New Orleans, LA",LA,Negro
13.0,New Orleans,Henry Sauvage,"New Orleans, LA",LA,2/16/1857,0.00602698,F,Thereze,1,0,1,Cash,0.07477,800.0,1,New Orleans,Marie Zulme Blanchet Mahe,"New Orleans, LA",LA,Negro
35.0,New Orleans,Aaron Parker Cleveland,"New Orleans, LA",LA,2/17/1857,0.006202525,F,Rebecca,1,1,2,Credit,0.07702264,1620.0,1,New Orleans,Eliza Lecense,"New Orleans, LA",LA,Negro
21.0,New Orleans,Dexter G. Hitchcock,"New Orleans, LA",LA,2/19/1857,0.006202525,F,Leah,1,0,1,Credit,0.07702264,1050.0,1,New Orleans,Duncan McFarland,"New Orleans, LA",LA,Griff
13.0,New Orleans,Garrett Francis Oldis,"New Orleans, LA",LA,2/19/1857,0.00587886,M,James/ Jim,1,0,1,Cash and Credit,0.07287264,780.0,1,New Orleans,Charles Francois de Villiers,"New Orleans, LA",LA,Unknown
10.0,New Orleans,Oscar Isnard,"New Orleans, LA",LA,2/19/1857,0.00587886,M,Henry,1,0,1,Cash and Credit,0.07287264,625.0,1,New Orleans,Charles Francois de Villiers,"New Orleans, LA",LA,Unknown
31.0,New Orleans,Jean Jacques Isnard,"New Orleans, LA",LA,2/7/1857,0.00587886,F,Henriette,2,0,2,Cash and Credit,0.07287264,1487.04,2,New Orleans,Charles Francois de Villiers,"New Orleans, LA",LA,Unknown
19.0,New Orleans,Louis Caretta,"New Orleans, LA",LA,2/14/1857,0.00602698,F,Eliza,1,0,1,Cash,0.07477,600.0,1,New Orleans,Laurent Millaudon,"New Orleans, LA",LA,Negro
24.0,Assumption,Phillip Lonsdale Cox,"Assumption, LA",LA,2/9/1857,0.00602698,M,Henry,1,0,1,Cash,0.07477,1750.0,1,New Orleans,David Resolve Godwin,"New Orleans, LA",LA,Negro
14.0,Natchitoches,Benjamin Metoyer,"Natchitoches, LA",LA,2/14/1857,0.00602698,M,Jack,1,0,1,Cash,0.07477,1000.0,1,Nashville,Bradley & Sanders Unknown,"Nashville, TN",TN,Negro
16.0,Natchitoches,Benjamin Metoyer,"Natchitoches, LA",LA,2/11/1857,0.00602698,F,Frances,1,0,1,Cash,0.07477,1150.0,1,Nashville,Bradley & Sanders Unknown,"Nashville, TN",TN,Negro
12.0,New Orleans,Alphonse Gardes,"New Orleans, LA",LA,2/16/1857,0.00602698,F,Cecile,1,0,1,Cash,0.07477,710.0,1,New Orleans,Louis Pierre Demousseaux,"New Orleans, LA",LA,Griff
19.0,New Orleans,Mary Ann Taylor McCreary,"New Orleans, LA",LA,2/19/1857,0.00602698,F,Rosanna,1,0,1,Donation,0.07477,1000.0,1,New Orleans,Julia Ann Carroll Sharp,"New Orleans, LA",LA,Negro
32.0,New Orleans,Elisha Harrioson Fairchild,"New Orleans, LA",LA,2/20/1857,0.006070898,F,Elizabeth,1,0,1,Credit,0.07533316,1000.0,1,New Orleans,Anthony O'Dowd,"New Orleans, LA",LA,Negro
56.0,New Orleans,Jean Pierre Cazeaux,"New Orleans, LA",LA,2/19/1857,0.00602698,M,Alexander,1,0,1,Cash,0.07477,300.0,1,New Orleans,Francois Barthet,"New Orleans, LA",LA,Negro
48.0,New Orleans,Gabriel Theodule Fazende,"New Orleans, LA",LA,2/12/1857,0.00602698,F,Patsy,1,0,1,Cash,0.07477,225.0,1,New Orleans,Gustave Jumonville de Villiers,"New Orleans, LA",LA,Negro
22.0,Assumption,"Xavier, Francois Dugas, Robichaux","Assumption, LA",LA,2/20/1857,0.00602698,M,Jim,6,0,6,Cash,0.07477,1500.0,6,New Orleans,Archibald Lilly,"New Orleans, LA",LA,Griff
23.0,Assumption,"Xavier, Francois Dugas, Robichaux","Assumption, LA",LA,2/20/1857,0.00602698,M,Willis,1,0,1,Cash,0.07477,1400.0,1,Matagorda,Abram Sheppard,"Matagorda, TX",TX,Negro
24.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,2/20/1857,0.00602698,F,Judy,1,0,1,Cash,0.07477,815.0,1,Jackson,Publius S. Wisdom,"Jackson, AR",AR,Griff
22.0,New Orleans,William A. Cabaniss,"New Orleans, LA",LA,2/20/1857,0.00602698,F,Sarah,1,0,1,Cash,0.07477,800.0,1,Dallas,John M. Sturdevant,"Dallas, AL",AL,Griff
18.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,2/21/1857,0.00602698,F,Hannah,1,0,1,Cash,0.07477,1050.0,1,White River,Charles D. Taylor,"White River, AR",AR,Negro
28.0,Chicot,Frances Minerva Watson Walker,"Chicot, AR",AR,2/21/1857,0.00602698,F,Lucy,1,4,5,Cash,0.07477,2000.0,1,New Orleans,Clotilde Eloise O'Duhigg Sands,"New Orleans, LA",LA,Negro
14.0,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,2/21/1857,0.00602698,M,Emile,1,0,1,Cash,0.07477,880.0,1,New Orleans,Michael Lawssade Cavalier,"New Orleans, LA",LA,Negro
30.0,New Orleans,Thomas C. Porter,"New Orleans, LA",LA,2/19/1857,0.005761452,M,Dudley,1,0,1,Cash and Credit,0.07137088,1100.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Negro
28.0,New Orleans,James Nimick,"New Orleans, LA",LA,2/20/1857,0.00602698,F,Eliza Emerson,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Thomas Murrar,"New Orleans, LA",LA,Negro
30.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,2/23/1857,0.00602698,F,Malinda,1,0,1,Cash,0.07477,650.0,1,Taladego,Jesse White,"Taladego, AL",AL,Negro
45.0,New Orleans,Peter Tierman,"New Orleans, LA",LA,2/20/1857,0.00602698,F,Esther,1,0,1,Cash,0.07477,500.0,1,New Orleans,Christopher   Connell,"New Orleans, LA",LA,Mulatto
41.0,New Orleans,Patrick Irwin,"New Orleans, LA",LA,2/18/1857,0.00602698,F,Mary,1,0,1,Cash,0.07477,425.0,1,New Orleans,"William H., Mary Ryan, Daley","New Orleans, LA",LA,Negro
35.0,New Orleans,Patrick Irwin,"New Orleans, LA",LA,2/17/1857,0.00602698,F,Amanthe,1,0,1,Cash,0.07477,400.0,1,New Orleans,William H. Ryan,"New Orleans, LA",LA,Negro
22.0,Ouachita,Isaac T. Bass,"Ouachita, LA",LA,2/24/1857,0.00602698,M,Lewis,1,0,1,Cash,0.07477,1200.0,1,Montgomery,Henry W. Farley,"Montgomery, AL",AL,Negro
29.0,Natchitoches,Jean Come Janin,"Natchitoches, LA",LA,2/23/1857,0.00602698,F,Jane/ Thereza,1,2,3,Cash,0.07477,1625.0,1,Orleans,James Peter Thompson,"Orleans, LA",LA,Negro
48.0,New Orleans,Louis Joseph Frigerio,"New Orleans, LA",LA,2/24/1857,0.00602698,F,Marie,1,0,1,Cash,0.07477,300.0,1,New Orleans,Aspasie Emilie Thounes,"New Orleans, LA",LA,Negro
34.0,New Orleans,Nicholas Bastanzi,"New Orleans, LA",LA,2/20/1857,0.00602698,F,Daphne,1,0,1,Cash,0.07477,510.0,1,New Orleans,Pasccal Lefebvre,"New Orleans, LA",LA,Negro
17.0,New Orleans,John B. Womack,"New Orleans, LA",LA,2/24/1857,0.00602698,F,Louise,1,0,1,Cash,0.07477,950.0,1,New Orleans,Joaquin Viosca Jr.,"New Orleans, LA",LA,Negro
20.0,Assumption,James T. Pugh,"Assumption, LA",LA,2/25/1857,0.00602698,F,Eliza,1,0,1,Cash,0.07477,1350.0,1,Richmond,Jeremiah Smith,"Richmond, VA",VA,Negro
46.0,New Orleans,Jean Pezant,"New Orleans, LA",LA,2/24/1857,0.00587886,F,Francoise,1,0,1,Cash and Credit,0.07287264,750.0,1,New Orleans,Charles Francois de Villiers,"New Orleans, LA",LA,Mulatto
25.0,Plaquemines,George Lanaux,"Plaquemines, LA",LA,2/20/1857,0.006290171,M,Auguste,1,0,1,Credit,0.07814896,800.0,1,New Orleans,Adelaide Felicie Fortier,"New Orleans, LA",LA,Negro
17.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,2/25/1857,0.00602698,F,Esther,1,0,1,Cash,0.07477,1000.0,1,Matagorda,Abraam Sheppherd Jr.,"Matagorda, TX",TX,Negro
28.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,2/23/1857,0.00602698,F,Jane,1,2,3,Cash,0.07477,1200.0,1,Unknown,Ann Peyton Watson,"Unknown, Unknown",Unknown,Griff
13.0,New Orleans,Thomas Sunn,"New Orleans, LA",LA,2/25/1857,0.00602698,F,Dorcas,1,0,1,Cash,0.07477,650.0,1,Bexar,John C. Miles,"Bexar, TX",TX,Negro
17.0,New Orleans,John B. Womack,"New Orleans, LA",LA,2/23/1857,0.00602698,F,Selina,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Louis Antoine Foucher,"New Orleans, LA",LA,Negro
19.0,New Orleans,William Barry,"New Orleans, LA",LA,1/27/1857,0.00602698,M,Ursin,1,0,1,Cash,0.07477,1100.0,1,New Orleans,Adele Vitrac,"New Orleans, LA",LA,Negro
28.0,Carroll,Daniel McNeill,"Carroll, LA",LA,2/20/1857,0.00602698,F,Louisa,30,0,30,Cash,0.07477,25300.0,1,New Orleans,Eldridge Loftin,"New Orleans, LA",LA,Unknown
35.0,New Orleans,William Jackson Pearce,"New Orleans, LA",LA,2/21/1857,0.00602698,F,Margaret,1,0,1,Cash,0.07477,800.0,1,New Orleans,Benjamin Roach,"New Orleans, LA",LA,Negro
29.0,New Orleans,Wiley J. Martin,"New Orleans, LA",LA,2/25/1857,0.00602698,F,Harriet,1,0,1,Cash,0.07477,800.0,1,New Orleans,William O. Denegre,"New Orleans, LA",LA,Negro
29.0,New Orleans,Samuel G. Ferguson,"New Orleans, LA",LA,2/25/1857,0.006070898,M,Daniel Emery,1,0,1,Credit,0.07533316,1168.3,1,New Orleans,Sewell T. Taylor,"New Orleans, LA",LA,Negro
40.0,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,2/25/1857,0.00602698,F,Charlotte,1,0,1,Cash,0.07477,350.0,1,New Orleans,Josephine Bozonier Guesnon,"New Orleans, LA",LA,Negro
15.0,New Orleans,Lucia Palao,"New Orleans, LA",LA,2/24/1857,0.00602698,F,Ophelia,1,0,1,Cash,0.07477,800.0,1,New Orleans,Charles Emanuel Lomine,"New Orleans, LA",LA,Mulatto
14.0,New Orleans,Mary Fanner Spearing,"New Orleans, LA",LA,2/9/1857,0.006202525,M,Jim,1,0,1,Credit,0.07702264,936.0,1,New Orleans,Henry E. Spearing,"New Orleans, LA",LA,Negro
40.0,New Orleans,Joseph M.  Bensadon,"New Orleans, LA",LA,2/25/1857,0.00583485,M,Jordan,1,0,1,Credit,0.07230948,1250.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Mulatto
30.0,New Orleans,Lionel C. Levy,"New Orleans, LA",LA,2/20/1857,0.00602698,F,Elizabeth,1,0,1,Cash,0.07477,1075.0,1,New Orleans,Frederick William Kirchhoff,"New Orleans, LA",LA,Negro
19.0,New Orleans,Justin Wolkart,"New Orleans, LA",LA,2/25/1857,0.00602698,M,Hypolite,2,0,2,Cash,0.07477,1850.0,2,New Orleans,Victoire Hotard Lorio,"New Orleans, LA",LA,Mulatto
21.0,Orleans,Augustin Toutant,"Orleans, LA",LA,2/21/1857,0.00602698,F,Euphrosine,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Marie Emilia Toutant,"New Orleans, LA",LA,Negro
21.0,Lafourche,Pierre Ernest Lorio,"Lafourche, LA",LA,2/25/1857,0.00587886,F,Pauline,1,1,2,Cash and Credit,0.07287264,1225.0,1,New Orleans,Victoire Hotard Lorio,"New Orleans, LA",LA,Mulatto
29.0,New Orleans,Rosemond Lorio,"New Orleans, LA",LA,2/25/1857,0.00587886,F,Constance,3,0,3,Cash and Credit,0.07287264,1275.0,3,New Orleans,Victoire Hotard Lorio,"New Orleans, LA",LA,Griff
39.0,New Orleans,Louise Elodie Pardo Lesseps,"New Orleans, LA",LA,2/24/1857,0.005790818,F,Esther,1,0,1,Cash and Credit,0.07174632,300.0,1,New Orleans,Marie Manette Dejan Padron,"New Orleans, LA",LA,Unknown
47.0,New Orleans,William Waterman,"New Orleans, LA",LA,2/13/1857,0.00602698,M,William,1,0,1,Cash,0.07477,137.5,1,New Orleans,William Brownlee,"New Orleans, LA",LA,Negro
27.0,New Orleans,Robert C. Hutchinson,"New Orleans, LA",LA,2/14/1857,0.00602698,F,Philistine,1,0,1,Cash,0.07477,1300.0,1,New Orleans,Clara Claire Tolidano Godwin,"New Orleans, LA",LA,Negro
39.0,New Orleans,Thereze Rancure Baguie,"New Orleans, LA",LA,2/21/1857,0.00602698,F,Delphine,1,0,1,Cash,0.07477,450.0,1,New Orleans,Felix Robin,"New Orleans, LA",LA,Mulatto
40.0,New Orleans,Francoise Alexandrine Eliza Crozet Magne,"New Orleans, LA",LA,2/18/1857,0.00602698,F,Melite,4,1,5,Donation,0.07477,2000.0,4,New Orleans,Marie Thereze Malafosse Weisse,"New Orleans, LA",LA,Griff
21.0,New Orleans,Herman Curtius,"New Orleans, LA",LA,2/27/1857,0.005717386,M,John Meselas,1,0,1,Credit,0.07080772,1300.0,1,New Orleans,George Maurer,"New Orleans, LA",LA,Negro
23.0,New Orleans,Henry S. Swasey,"New Orleans, LA",LA,2/27/1857,0.00602698,M,John,1,0,1,Cash,0.07477,1150.0,1,New Orleans,John Henry Kellar,"New Orleans, LA",LA,Mulatto
30.0,New Orleans,Louis Alfred Ducros,"New Orleans, LA",LA,2/25/1857,0.006202525,F,Mary,3,1,4,Credit,0.07702264,1200.0,3,New Orleans,M. Louis Octave Reggio,"New Orleans, LA",LA,Negro
32.0,New Orleans,David Resolve Godwin,"New Orleans, LA",LA,1/29/1857,0.00602698,M,Richard Shepperd,1,0,1,Cash,0.07477,835.0,1,Unknown,John Henry Brown,"Unknown, Unknown",Unknown,Negro
40.0,New Orleans,Edward C. Payne,"New Orleans, LA",LA,3/9/1857,0.00583485,M,Henry,1,0,1,Cash and Credit,0.07230948,1200.0,1,New Orleans,May Battaile,"New Orleans, LA",LA,Griff
19.0,New Orleans,Robert Spence,"New Orleans, LA",LA,3/9/1857,0.00602698,F,Kitty,1,0,1,Cash,0.07477,775.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Negro
24.0,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,3/13/1857,0.00602698,F,Armantine,1,1,2,Cash,0.07477,1100.0,1,New Orleans,Tibulle Mendez,"New Orleans, LA",LA,Negro
35.0,New Orleans,Adelaide Brown,"New Orleans, LA",LA,3/9/1857,0.00602698,F,Adele,1,0,1,Cash,0.07477,140.0,1,New Orleans,Suzanne Bosque,"New Orleans, LA",LA,Negro
40.0,New Orleans,Louis Canetta,"New Orleans, LA",LA,2/26/1857,0.00587886,F,Julienne,1,1,2,Cash and Credit,0.07287264,975.0,1,New Orleans,Jeanne Felicianne Jorda Forneret,"New Orleans, LA",LA,Negro
60.0,New Orleans,Mary S. Walker,"New Orleans, LA",LA,2/24/1857,0.00602698,M,Andrew,1,0,1,Cash,0.07477,250.0,1,New Orleans,Jean Baptiste Bachine,"New Orleans, LA",LA,Negro
19.0,Wharton,Bartley Hanchfield,"Wharton, TX",TX,2/18/1857,0.00602698,F,Celianne,1,0,1,Cash,0.07477,945.0,1,New Orleans,Sarah Cecilia Ridney Kewish,"New Orleans, LA",LA,Griff
36.0,New Orleans,Mary C. Thayer Van Ostern,"New Orleans, LA",LA,3/16/1857,0.00602698,F,Grace,1,0,1,Cash,0.07477,620.0,1,New Orleans,Jane A. Brady Medd,"New Orleans, LA",LA,Negro
18.0,Columbia,Jacob L. Levy,"Columbia, LA",LA,3/18/1857,0.00602698,F,Adililne,1,0,1,Cash,0.07477,1100.0,1,Baton Rouge,Mary E. Gayle Stuart,"Baton Rouge, LA",LA,Negro
30.0,New Orleans,Maurice Scooler,"New Orleans, LA",LA,3/17/1857,0.00602698,F,Philis,1,3,4,Cash,0.07477,1800.0,1,New Orleans,Poreponne Colin,"New Orleans, LA",LA,Negro
18.0,New Orleans,Samuel Jameson,"New Orleans, LA",LA,3/16/1857,0.00602698,M,Caleb,1,0,1,Cash,0.07477,1250.0,1,Jacksonville,Thomas Williams,"Jacksonville, AL",AL,Negro
20.0,New Orleans,"Auguste, Pierre Pino, Leveque","New Orleans, LA",LA,2/5/1857,0.00587886,M,Moses,1,0,1,Cash and Credit,0.07287264,1600.0,1,St. Bernard,Charles Fierville Bienvenu,"St. Bernard, LA",LA,Negro
44.0,Orleans,Angeline Fowler,"Orleans, LA",LA,3/18/1857,0.00602698,F,Elvina/ Vina,1,0,1,Cash,0.07477,425.0,1,St. Tammany,Jane E. Fuler,"St. Tammany, LA",LA,Negro
23.0,Chicot,Charles McDurmott,"Chicot, AR",AR,3/19/1857,0.00602698,F,Angeline,1,0,1,Cash,0.07477,950.0,1,Unknown,Elliott & Company Unknown,"Unknown, Unknown",Unknown,Quarteroon
16.0,Hempstead,John L. Bouldin,"Hempstead, AR",AR,3/19/1857,0.00602698,F,Julia,1,0,1,Cash,0.07477,1175.0,1,Montgomery,Horatio Gates Harbin,"Montgomery, AL",AL,Negro
29.0,New Orleans,Paul Drausin Segond,"New Orleans, LA",LA,3/19/1857,0.00602698,M,Thermopyle,1,0,1,Cash,0.07477,1400.0,1,New Orleans,Palmyre Marie Brown Oxnard,"New Orleans, LA",LA,Negro
