1st Household Weight,1st Household Weight Description,2nd Household Weight,2nd Household Weight Description,Alpha Carotene,Ash,Beta Carotene,Beta Cryptoxanthin,Calcium,Carbohydrate,Category,Cholesterol,Choline,Copper,Description,Fiber,Iron,Kilocalories,Lutein and Zeaxanthin,Lycopene,Magnesium,Manganese,Monosaturated Fat,Niacin,Nutrient Data Bank Number,Pantothenic Acid,Phosphorus,Polysaturated Fat,Potassium,Protein,Refuse Percentage,Retinol,Riboflavin,Saturated Fat,Selenium,Sodium,Sugar Total,Thiamin,Total Lipid,Vitamin A - IU,Vitamin A - RAE,Vitamin B12,Vitamin B6,Vitamin C,Vitamin E,Vitamin K,Water,Zinc
333.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.06,0,0,6,0.0,BEEF,64,108,0.061,"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,2.33,212,0,0,18,0.01,4.285,5.149,13880,0.561,171,0.387,227,28.48,2,0,0.16,3.813,29.6,37,0.0,0.059,10.05,0,0,1.71,0.374,0.0,0.41,1.5,61.36,4.65
28.35,1 oz,454,1 lb,0,0.99,0,0,24,0.0,BEEF,38,89,0.092,"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,SEL,RAW",0.0,1.69,159,0,0,23,0.013,3.271,6.252,13881,0.603,208,0.289,346,21.3,3,0,0.113,2.98,25.6,62,0.0,0.087,7.57,0,0,1.27,0.633,0.0,0.32,1.3,70.06,3.98
416.97,"1 roast,  (yield from 530 g raw meat)",85,3 oz,0,1.13,0,0,7,0.0,BEEF,59,107,0.072,"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,SEL,CKD,RSTD",0.0,2.24,204,0,0,18,0.01,3.949,4.747,13882,0.555,177,0.357,228,28.13,9,0,0.141,3.515,27.7,37,0.0,0.071,9.26,0,0,1.44,0.369,0.0,0.4,1.4,62.58,4.74
28.35,1 oz,454,1 lb,0,0.95,0,0,5,0.0,BEEF,65,82,0.076,"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,2.0,189,0,0,22,0.013,5.0,3.16,13883,0.33,193,0.46,329,19.6,4,0,0.18,4.6,19.6,58,0.0,0.11,11.67,0,0,3.01,0.41,0.0,0.0,0.0,66.1,4.41
326.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.13,0,0,6,0.0,BEEF,82,104,0.119,"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",0.0,2.81,219,0,0,26,0.016,4.68,3.59,13884,0.45,230,0.44,367,27.45,4,0,0.26,4.24,26.8,63,0.0,0.09,11.34,0,0,2.8,0.38,0.0,0.17,1.5,61.56,6.67
28.35,1 oz,454,1 lb,0,0.94,0,0,5,0.0,BEEF,65,81,0.076,"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,1.99,199,0,0,21,0.013,5.49,3.14,13885,0.33,192,0.51,326,19.48,4,0,0.18,5.04,19.6,58,0.0,0.11,12.83,0,0,3.0,0.41,0.0,0.0,0.0,65.43,4.37
325.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.12,0,0,6,0.0,BEEF,82,104,0.119,"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,2.79,228,0,0,25,0.016,5.11,3.57,13886,0.44,229,0.48,365,27.27,4,0,0.25,4.63,26.8,63,0.0,0.09,12.34,0,0,2.79,0.38,0.0,0.18,1.5,60.92,6.62
28.35,1 oz,454,1 lb,0,0.96,0,0,5,0.0,BEEF,64,82,0.077,"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,SEL,RAW",0.0,2.02,178,0,0,22,0.013,4.45,3.18,13887,0.33,195,0.41,332,19.74,3,0,0.18,4.1,19.6,58,0.0,0.11,10.39,0,0,3.03,0.41,0.0,0.0,0.0,66.86,4.45
327.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.14,0,0,6,0.0,BEEF,82,105,0.12,"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,SEL,CKD,RSTD",0.0,2.83,210,0,0,26,0.016,4.22,3.61,13888,0.45,232,0.4,370,27.63,4,0,0.26,3.81,26.9,64,0.0,0.09,10.24,0,0,2.81,0.38,0.0,0.14,1.4,62.31,6.73
283.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.53,0,0,6,2.03,BEEF,158,129,0.129,"BEEF,RND,TOP RND,LN,1/8"" FAT,CHOIC,CKD,PAN-FRIED",0.0,3.4,228,0,0,35,0.02,3.031,5.394,13890,0.458,286,1.504,484,33.93,1,0,0.315,2.399,34.5,65,0.0,0.12,8.33,0,0,3.9,0.582,0.0,0.17,1.7,54.18,4.58
28.35,1 oz,454,1 lb,0,1.1,0,0,21,0.0,BEEF,40,92,0.097,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,1.85,166,0,0,24,0.013,3.428,6.589,13891,0.634,212,0.303,349,22.06,0,0,0.135,3.123,26.5,60,0.0,0.087,7.93,0,0,1.59,0.653,0.0,0.33,1.3,69.04,4.08
286.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.66,0,0,5,0.0,BEEF,90,131,0.118,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",0.0,3.16,238,0,0,24,0.017,4.15,3.65,13892,0.36,215,0.42,319,34.34,3,0,0.24,3.78,32.5,45,0.0,0.07,10.13,0,0,2.62,0.27,0.0,0.17,1.7,54.68,4.34
326.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.16,0,0,7,0.0,BEEF,58,117,0.074,"BEEF,RND,TOP RND STEAK,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD",0.0,2.53,204,0,0,20,0.011,3.837,5.36,13893,0.605,193,0.347,252,30.67,1,0,0.163,3.415,31.7,41,0.0,0.07,9.0,0,0,1.71,0.403,0.0,0.43,1.5,59.59,5.2
28.35,1 oz,454,1 lb,0,1.11,0,0,17,0.0,BEEF,41,92,0.098,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,1.97,168,0,0,24,0.013,3.538,6.667,13894,0.64,211,0.313,341,21.94,0,0,0.151,3.224,26.7,57,0.0,0.084,8.19,0,0,1.86,0.648,0.0,0.33,1.3,68.8,4.06
289.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.65,0,0,5,0.0,BEEF,90,130,0.118,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",0.0,3.14,250,0,0,24,0.017,4.76,3.63,13895,0.35,214,0.48,317,34.09,2,0,0.24,4.33,32.5,45,0.0,0.07,11.61,0,0,2.61,0.27,0.0,0.0,0.0,53.83,4.31
347.01,"1 steak,  (yield from raw steak weighing 492 g)",85,3 oz,0,1.18,0,0,7,0.0,BEEF,66,117,0.067,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,2.54,224,0,0,20,0.011,4.379,5.55,13896,0.604,187,0.396,248,30.7,3,0,0.173,3.898,32.4,40,0.0,0.064,10.27,0,0,1.84,0.403,0.0,0.44,1.6,58.46,5.09
283.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.45,0,0,6,0.0,BEEF,97,126,0.124,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,PAN-FRIED",0.0,2.97,266,0,0,33,0.019,5.18,5.15,13897,0.43,274,1.72,480,32.99,1,0,0.26,4.64,32.0,68,0.0,0.11,13.83,0,0,3.28,0.57,0.0,0.18,1.8,52.36,4.35
28.35,1 oz,454,1 lb,0,1.08,0,0,25,0.0,BEEF,38,93,0.095,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,RAW",0.0,1.74,164,0,0,24,0.013,3.317,6.51,13898,0.628,214,0.293,357,22.18,0,0,0.118,3.023,26.3,63,0.0,0.09,7.68,0,0,1.32,0.659,0.0,0.3,1.2,69.29,4.1
286.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.67,0,0,4,0.0,BEEF,90,132,0.119,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,CKD,BRSD",0.0,3.18,225,0,0,25,0.017,3.51,3.67,13899,0.36,217,0.35,321,34.6,3,0,0.24,3.2,32.5,45,0.0,0.07,8.54,0,0,2.64,0.27,0.0,0.0,0.0,55.63,4.37
358.94,"1 steak,  (yield from raw steak weighing 491g)",85,3 oz,0,1.14,0,0,8,0.0,BEEF,49,117,0.081,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,2.52,201,0,0,21,0.011,3.296,5.169,13900,0.605,198,0.298,256,30.63,2,0,0.154,2.933,31.0,41,0.0,0.077,7.73,0,0,1.57,0.402,0.0,0.42,1.5,60.72,5.31
28.35,1 oz,454,1 lb,0,1.07,0,0,3,0.0,BEEF,59,93,0.08,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,PRIME,RAW",0.0,2.04,173,0,0,24,0.014,3.59,4.25,13901,0.35,213,0.38,371,22.24,1,0,0.18,3.3,20.5,51,0.0,0.1,8.67,0,0,2.79,0.5,0.0,0.0,0.0,68.73,2.8
332.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.36,0,0,6,0.0,BEEF,84,119,0.121,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,PRIME,CKD,BRLD",0.0,2.84,225,0,0,30,0.017,4.01,5.95,13902,0.48,243,0.46,436,31.27,1,0,0.26,3.61,28.0,61,0.0,0.12,10.1,0,0,2.46,0.55,0.0,0.0,0.0,59.51,5.49
28.35,1 oz,454,1 lb,0,0.87,0,0,6,0.0,BEEF,68,75,0.077,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,1.94,258,0,0,19,0.012,8.94,3.51,13905,0.3,168,0.74,295,17.98,20,0,0.17,8.02,16.3,52,0.0,0.1,20.08,0,0,2.7,0.37,0.0,0.0,0.0,60.21,3.15
255.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.19,0,0,8,0.0,BEEF,74,89,0.125,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,2.74,299,0,0,23,0.015,9.78,4.08,13906,0.31,187,0.79,322,23.27,23,0,0.22,8.45,22.7,64,0.0,0.1,22.11,0,0,2.15,0.35,0.0,0.0,0.0,52.61,4.59
28.35,1 oz,454,1 lb,0,1.12,0,0,6,0.0,BEEF,62,79,0.079,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,2.1,232,0,0,20,0.013,7.47,3.61,13907,0.31,173,0.62,308,18.9,22,0,0.17,6.7,15.7,53,0.0,0.1,16.81,0,0,2.76,0.38,0.0,0.0,0.0,62.28,3.24
259.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.16,0,0,8,0.0,BEEF,65,92,0.126,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,2.81,286,0,0,24,0.015,8.94,4.11,13908,0.3,191,0.71,334,24.04,23,0,0.22,7.83,21.8,66,0.0,0.1,20.3,0,0,2.16,0.35,0.0,0.0,0.0,54.16,4.64
266.01,1 steak,454,1 lb,0,0.9,0,0,24,0.0,BEEF,57,86,0.069,"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,1.47,228,0,0,21,0.011,6.633,6.077,13909,0.593,186,0.589,313,20.61,9,0,0.1,6.251,22.8,52,0.0,0.064,15.49,0,0,1.06,0.562,0.0,0.39,1.6,63.43,3.53
85.0,3 oz,165,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 242 g)",0,1.03,0,0,19,0.0,BEEF,88,101,0.079,"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",0.0,1.69,264,0,0,22,0.009,6.993,7.037,13910,0.521,204,0.621,328,26.44,12,0,0.127,6.608,28.5,54,0.0,0.071,16.78,0,0,1.56,0.553,0.0,0.46,1.7,56.48,4.75
274.27,1 steak,454,1 lb,0,0.93,0,0,25,0.0,BEEF,58,86,0.067,"BEEF,SHRT LOIN,TOP LOIN,LN & FAT,1/8"" FAT,CHOIC,RAW",0.0,1.48,232,0,0,21,0.013,6.828,6.652,13911,0.602,184,0.607,313,20.63,10,0,0.087,6.435,22.1,51,0.0,0.055,15.95,0,0,1.15,0.555,0.0,0.4,1.6,62.91,3.62
221.09,"1 steak,  (yield from 270 g raw meat)",85,"3 oz,  (1 serving)",0,1.02,0,0,17,0.0,BEEF,97,100,0.085,"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,1.75,278,0,0,21,0.009,7.688,7.095,13912,0.515,195,0.683,316,26.16,12,0,0.115,7.264,28.1,52,0.0,0.065,18.45,0,0,1.73,0.521,0.0,0.48,1.7,54.99,4.65
257.75,1 steak,454,1 lb,0,0.87,0,0,23,0.0,BEEF,55,86,0.071,"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,SEL,RAW",0.0,1.47,224,0,0,21,0.009,6.438,5.502,13913,0.583,189,0.572,313,20.59,9,0,0.112,6.067,23.5,52,0.0,0.074,15.04,0,0,0.98,0.569,0.0,0.38,1.5,63.95,3.45
204.03,"1 steak,  (yield from raw steak weighing 248 g)",85,3 oz,0,1.04,0,0,22,0.0,BEEF,79,102,0.073,"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,1.63,250,0,0,23,0.009,6.298,6.978,13914,0.527,213,0.56,340,26.72,12,0,0.14,5.951,28.8,57,0.0,0.078,15.11,0,0,1.38,0.585,0.0,0.45,1.6,57.96,4.85
453.6,1 lb,227,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 242 g)",0,0.77,0,0,6,0.0,BEEF,67,79,0.069,"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,PRIME,RAW",0.0,1.58,281,0,0,18,0.012,9.78,3.88,13915,0.32,163,0.8,295,19.0,6,0,0.14,9.08,17.3,53,0.0,0.09,22.17,0,0,2.75,0.39,0.0,0.0,0.0,58.42,3.14
85.0,3 oz,167,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 242 g)",0,1.06,0,0,9,0.0,BEEF,79,99,0.098,"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,PRIME,CKD,BRLD",0.0,2.26,310,0,0,24,0.015,9.39,4.77,13916,0.33,197,0.8,354,25.92,8,0,0.18,8.91,23.7,64,0.0,0.08,22.12,0,0,1.94,0.38,0.0,0.0,0.0,51.34,4.65
163.57,1 steak,28,1 oz,0,0.92,0,0,23,0.0,BEEF,66,82,0.067,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,1.42,247,0,0,20,0.011,7.774,5.782,13917,0.56,180,0.691,302,19.61,1,0,0.095,7.327,22.0,50,0.0,0.061,18.16,0,0,1.01,0.535,0.0,0.41,1.6,61.52,3.41
85.0,3 oz,104,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 154 g)",0,1.06,0,0,19,0.0,BEEF,90,101,0.079,"BEEF,TENDERLOIN,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD",0.0,1.69,267,0,0,22,0.009,7.136,7.041,13918,0.522,205,0.634,329,26.46,4,0,0.128,6.743,28.6,54,0.0,0.072,17.12,0,0,1.56,0.554,0.0,0.47,1.7,56.04,4.76
330.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.18,0,0,9,0.0,BEEF,85,91,0.123,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",0.0,3.11,324,0,0,22,0.014,10.27,3.0,13919,0.25,203,1.0,331,23.9,2,0,0.26,9.72,22.9,57,0.0,0.09,24.6,0,0,2.46,0.25,0.0,0.0,0.0,48.37,4.03
176.56,1 steak,28,1 oz,0,0.94,0,0,25,0.0,BEEF,65,83,0.065,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,1.43,246,0,0,20,0.012,7.655,6.392,13920,0.579,177,0.68,303,19.82,3,0,0.084,7.214,21.4,50,0.0,0.052,17.88,0,0,1.1,0.534,0.0,0.41,1.6,61.69,3.5
140.47,"1 steak,  (yield from 181 g raw meat)",85,3 oz,0,1.01,0,0,17,0.0,BEEF,93,101,0.085,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,1.76,273,0,0,21,0.009,7.409,7.169,13921,0.52,196,0.658,318,26.43,4,0,0.116,7.001,28.2,52,0.0,0.066,17.78,0,0,1.74,0.527,0.0,0.47,1.7,55.53,4.67
329.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.18,0,0,9,0.0,BEEF,85,91,0.123,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,3.11,331,0,0,26,0.016,10.5,3.88,13922,0.4,236,0.96,407,23.9,2,0,0.27,10.02,22.8,65,0.0,0.15,25.39,0,0,3.37,0.48,0.0,0.0,0.0,47.99,4.03
149.28,"1 steak,  (yield from 1 raw steak weighing149g)",28,1 oz,0,0.9,0,0,22,0.0,BEEF,68,81,0.068,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,SEL,RAW",0.0,1.42,249,0,0,20,0.009,7.906,5.176,13923,0.549,182,0.702,300,19.37,2,0,0.105,7.451,22.6,50,0.0,0.069,18.46,0,0,0.92,0.535,0.0,0.41,1.6,61.33,3.32
119.47,"1 steak,  (yield from 1 raw steak weighing 151g)",85,3 oz,0,1.09,0,0,22,0.0,BEEF,87,101,0.073,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,1.63,262,0,0,23,0.009,6.89,6.916,13924,0.523,214,0.612,340,26.48,4,0,0.139,6.511,28.9,57,0.0,0.077,16.53,0,0,1.37,0.58,0.0,0.46,1.7,56.5,4.85
329.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.18,0,0,9,0.0,BEEF,85,91,0.123,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,SEL,CKD,RSTD",0.0,3.11,316,0,0,22,0.014,9.92,3.0,13925,0.25,203,0.96,331,23.9,2,0,0.26,9.38,22.9,57,0.0,0.09,23.7,0,0,2.46,0.25,0.0,0.0,0.0,48.86,4.03
28.35,1 oz,454,1 lb,0,0.88,0,0,7,0.0,BEEF,70,76,0.093,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,RAW",0.0,2.35,274,0,0,20,0.012,9.26,2.99,13926,0.3,181,0.87,304,18.15,3,0,0.21,8.96,17.1,49,0.0,0.12,21.83,0,0,2.6,0.38,0.0,0.0,0.0,59.52,3.05
85.0,3 oz,106,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 154 g)",0,1.16,0,0,8,0.0,BEEF,86,96,0.156,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,CKD,BRLD",0.0,3.15,308,0,0,26,0.015,9.17,3.52,13927,0.34,210,0.86,368,25.26,3,0,0.26,8.85,24.4,59,0.0,0.11,22.21,0,0,2.41,0.39,0.0,0.0,0.0,51.84,4.88
326.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.01,0,0,8,0.0,BEEF,88,92,0.142,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,CKD,RSTD",0.0,3.12,343,0,0,23,0.014,11.01,3.01,13928,0.39,203,1.03,336,24.04,3,0,0.27,10.63,23.1,55,0.0,0.09,26.67,0,0,2.53,0.33,0.0,0.55,2.0,48.28,4.39
607.73,1 steak,28,1 oz,0,1.03,0,0,24,0.0,BEEF,47,85,0.069,"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,1.48,201,0,0,21,0.011,5.44,5.986,13929,0.584,187,0.483,315,20.3,3,0,0.098,5.127,22.9,52,0.0,0.063,12.71,0,0,1.05,0.554,0.0,0.36,1.4,66.09,3.55
306.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.11,0,0,20,0.0,BEEF,75,103,0.081,"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",0.0,1.73,243,0,0,22,0.009,5.93,7.176,13930,0.531,209,0.527,336,26.96,4,0,0.13,5.603,29.2,56,0.0,0.073,14.23,0,0,1.59,0.564,0.0,0.44,1.6,58.36,4.87
28.35,1 oz,454,1 lb,0,0.97,0,0,25,0.0,BEEF,52,83,0.066,"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,1.46,214,0,0,20,0.013,6.115,6.425,13931,0.582,181,0.543,309,19.92,3,0,0.084,5.763,21.8,51,0.0,0.053,14.28,0,0,1.11,0.536,0.0,0.37,1.5,64.87,3.57
306.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.1,0,0,18,0.0,BEEF,83,102,0.088,"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,1.81,257,0,0,22,0.009,6.564,7.269,13932,0.528,201,0.583,327,26.8,4,0,0.118,6.202,29.0,54,0.0,0.067,15.75,0,0,1.77,0.534,0.0,0.46,1.6,56.81,4.81
307.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.28,0,0,12,0.0,BEEF,98,110,0.131,"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,PAN-FRIED",0.0,3.42,313,0,0,28,0.017,8.86,3.83,13933,0.39,235,1.71,406,28.77,2,0,0.29,8.18,29.8,71,0.0,0.12,21.06,0,0,3.34,0.44,0.0,0.54,1.9,49.56,5.55
593.56,1 steak,28,1 oz,0,1.08,0,0,24,0.0,BEEF,41,86,0.073,"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,SEL,RAW",0.0,1.51,189,0,0,21,0.01,4.765,5.526,13934,0.586,194,0.423,321,20.68,3,0,0.112,4.491,24.1,53,0.0,0.074,11.13,0,0,0.98,0.571,0.0,0.35,1.4,67.32,3.54
484.9,"1 steak,  (yield from 1 raw steak weighing 624g)",85,3 oz,0,1.11,0,0,22,0.0,BEEF,67,103,0.074,"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,1.66,230,0,0,23,0.009,5.296,7.083,13935,0.535,217,0.471,345,27.12,5,0,0.142,5.004,29.3,57,0.0,0.079,12.71,0,0,1.41,0.594,0.0,0.43,1.5,59.92,4.93
85.0,"3 oz,  ( 1 serving )",0,,0,1.13,0,0,7,0.0,BEEF,64,99,0.1,"BEEF,CHUCK,CLOD RST,LN ONLY,TO 0"" FAT,USDA CHOIC,CKD,RSTD",0.0,3.2,171,0,0,22,0.0,3.51,3.415,13937,0.0,223,0.25,386,25.95,11,0,0.244,1.96,30.0,74,0.0,0.087,6.69,0,0,2.97,0.269,0.0,0.17,0.0,64.39,6.39
85.0,"3 oz,  ( 1 serving )",0,,0,1.3,0,0,7,0.0,BEEF,72,107,0.1,"BEEF,CHUCK,CLOD RST,LN ONLY,TO 0"" FAT,USDA SEL,CKD,RSTD",0.0,3.19,172,0,0,22,0.0,2.92,3.696,13940,0.0,222,0.34,384,28.09,9,0,0.264,2.15,30.0,74,0.0,0.094,5.82,0,0,3.22,0.291,0.0,0.17,0.0,64.21,6.39
85.0,"3 oz,  ( 1 serving )",454,1 lb,0,1.18,0,0,7,0.0,BEEF,89,112,0.133,"BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 0"" FAT,USDA CHOIC,CKD,BRSD",0.0,3.84,193,0,0,22,0.0,3.56,2.849,13943,0.0,195,0.28,304,29.52,13,0,0.248,2.12,30.0,55,0.0,0.081,7.42,0,0,2.9,0.214,0.0,0.19,0.0,59.42,7.21
85.0,"3 oz,  ( 1 serving )",454,1 lb,0,1.23,0,0,9,0.0,BEEF,99,116,0.158,"BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 0"" FAT,USDA SEL,CKD,BRSD",0.0,3.84,191,0,0,22,0.0,3.2,3.421,13946,0.0,258,0.32,278,30.37,7,0,0.267,2.48,30.0,63,0.0,0.074,6.84,0,0,3.13,0.304,0.0,0.19,0.0,60.29,8.32
382.99,"1 steak,  (yield from 475 g raw meat)",0,,0,1.09,0,0,20,0.0,BEEF,45,105,0.082,"BEEF,FLANK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",0.0,1.74,192,0,0,23,0.009,3.317,7.363,13948,0.545,210,0.322,339,27.66,0,0,0.133,3.395,29.4,56,0.0,0.075,8.23,0,0,1.63,0.579,0.0,0.38,1.4,64.17,4.9
379.34,"1 steak,  (yield from 467 g raw meat)",0,,0,1.13,0,0,22,0.0,BEEF,39,106,0.076,"BEEF,FLANK,LN & FAT,0"" FAT,SEL,CKD,BRLD",0.0,1.68,183,0,0,24,0.01,2.882,7.256,13949,0.548,220,0.28,351,27.78,0,0,0.146,2.951,29.8,58,0.0,0.081,7.15,0,0,1.44,0.609,0.0,0.37,1.3,65.01,5.01
247.04,"1 steak,  (yield from 388 g raw meat)",0,,0,0.98,0,0,20,0.0,BEEF,34,128,0.105,"BEEF,BRISKET,FLAT HALF,LN & FAT,0"" FAT,SEL,CKD,BRSD",0.0,2.78,205,0,0,22,0.011,2.913,4.175,13950,0.572,208,0.25,275,33.59,0,0,0.158,2.666,32.5,57,0.0,0.063,6.77,0,0,1.92,0.285,0.0,0.43,1.5,59.38,8.01
230.7,"1 steak,  (yield from 294 g raw meat)",0,,0,1.12,0,0,22,0.0,BEEF,96,0,0.076,"BEEF,RIB EYE,SML END (RIBS 10-12),LN & FAT,0"",SEL,CKD,BRLD",0.0,1.7,230,0,0,24,0.01,5.205,7.301,13951,0.552,223,0.472,355,27.95,8,0,0.146,4.934,30.1,59,0.0,0.081,12.71,0,0,1.45,0.612,0.0,0.44,1.5,59.16,5.06
233.34,"1 steak,  (yield from 295 g raw meat)",0,,0,1.1,0,0,20,0.0,BEEF,111,0,0.082,"BEEF,RIBEYE,SML END(RIBS 10-12),LN&FAT,0"",ALL GRDS,CKD,BRLD",0.0,1.75,247,0,0,23,0.01,6.034,7.257,13952,0.538,212,0.547,340,27.27,8,0,0.131,5.72,29.5,56,0.0,0.074,14.74,0,0,1.6,0.571,0.0,0.45,1.6,57.52,4.93
