Births,DHS Denominator,Deaths,Entered,Entered Rate,Establishment Exit,Exited,Exited Rate,Firm Exits.Count,Job Creation.Continuers,Job Creation.Count,Job Creation.Rate,Job Destruction,Job Destruction.Continuers,Job Destruction.Count,Job Destruction.Rate,Net Job Creation,Net Job Creation Rate,Number of Firms,Physical Locations,Rate/Births,Rate/Deaths,Reallocation Rate,State,Year
225485,4570932,182141,25863,10.1,14219,21523,8.4,14146,429033,654518,14.3,91494,343312,525453,11.5,129065,2.8,206887,257102,4.9,4.0,23.0,Pennsylvania,1995
19387,371131,14181,2669,11.1,1560,2273,9.4,1552,36049,55436,14.9,7546,29955,44136,11.9,11300,3.0,21548,24250,5.2,3.8,23.8,Rhode Island,1995
82476,1342742,60129,9858,12.8,5177,7569,9.8,5147,134191,216667,16.1,30319,104070,164199,12.2,52468,3.9,62675,78274,6.1,4.5,24.4,South Carolina,1995
12469,258190,10350,2127,10.7,1164,1669,8.4,1163,26356,38825,15.0,5405,15888,26238,10.2,12587,4.8,17171,19969,4.8,4.0,20.4,South Dakota,1995
125622,2071888,82241,13707,12.4,7139,10474,9.5,7087,246907,372529,18.0,43354,160540,242781,11.7,129748,6.3,88817,111848,6.1,4.0,23.4,Tennessee,1995
477202,6437669,337018,51671,13.4,28005,41292,10.7,27732,760485,1237687,19.2,180751,589451,926469,14.4,311218,4.8,304034,389147,7.4,5.2,28.8,Texas,1995
54216,710460,33768,5943,15.5,2777,4039,10.6,2763,84917,139133,19.6,20254,59602,93370,13.1,45763,6.5,32474,39149,7.6,4.8,26.2,Utah,1995
10775,219517,11567,1927,10.8,1140,1609,9.0,1139,21850,32625,14.9,6263,16453,28020,12.8,4605,2.1,15904,17980,4.9,5.3,25.6,Vermont,1995
144859,2385108,107636,17546,12.3,8755,13532,9.5,8710,250679,395538,16.6,49887,193756,301392,12.6,94146,4.0,113851,144500,6.1,4.5,25.2,Virginia,1995
123155,1885068,97854,18020,13.8,10012,14691,11.3,9931,197005,320160,17.0,56470,168647,266501,14.1,53659,2.9,109793,131600,6.5,5.2,28.2,Washington,1995
29326,507859,24236,4161,11.5,2166,3257,9.0,2163,53046,82372,16.2,11015,38509,62745,12.4,19627,3.8,30050,36575,5.8,4.8,24.8,West Virginia,1995
93956,2111438,70291,12225,10.4,6876,9979,8.5,6766,198418,292374,13.8,39606,145888,216179,10.2,76195,3.6,97668,118674,4.4,3.3,20.4,Wisconsin,1995
10259,150101,7887,1802,12.4,956,1400,9.6,955,16076,26335,17.5,4198,13682,21569,14.4,4766,3.1,12678,14691,6.8,5.3,28.8,Wyoming,1995
89766,1517840,72132,10721,12.4,6118,8773,10.1,6118,148711,238477,15.7,37078,142799,214931,14.2,23546,1.5,70247,87659,5.9,4.8,28.4,Alabama,1996
9714,175631,10869,1859,13.0,930,1522,10.7,930,20558,30272,17.2,4441,16471,27340,15.6,2932,1.6,12128,14441,5.5,6.2,31.2,Alaska,1996
115988,1519275,79970,13178,15.0,6652,9998,11.4,6651,180551,296539,19.5,43090,134880,214850,14.1,81689,5.4,72373,89522,7.6,5.3,28.2,Arizona,1996
47090,882467,37309,6695,12.4,4007,5674,10.5,4006,84657,131747,14.9,21723,77648,114957,13.0,16790,1.9,45282,54317,5.3,4.2,26.0,Arkansas,1996
684629,10867543,671559,83444,12.8,48266,73535,11.3,48254,1252449,1937078,17.8,308558,1093867,1765426,16.2,171652,1.6,533916,656141,6.3,6.2,32.4,California,1996
129590,1548413,103176,15075,14.6,7652,11757,11.4,7651,176133,305723,19.7,44769,152575,255751,16.5,49972,3.2,88173,104559,8.4,6.7,33.0,Colorado,1996
81487,1403573,61224,8146,10.0,4853,7614,9.4,4852,122976,204463,14.6,28897,125981,187205,13.3,17258,1.3,69027,81409,5.8,4.4,26.6,Connecticut,1996
18331,323605,17100,2211,12.1,1118,1854,10.1,1118,30013,48344,14.9,6933,30941,48041,14.8,303,0.1,15567,18533,5.7,5.3,29.6,Delaware,1996
16730,397889,16806,1844,10.3,944,1689,9.5,944,31983,48713,12.2,5785,50678,67484,17.0,-18771,-4.8,14897,17886,4.2,4.2,24.4,District of Columbia,1996
423981,5192648,340929,49338,14.1,29228,42164,12.1,29226,600378,1024359,19.7,186712,533598,874527,16.8,149832,2.9,288960,352893,8.2,6.6,33.6,Florida,1996
209521,2903831,174934,22432,14.1,11271,17505,11.0,11270,325793,535314,18.4,76178,271083,446017,15.4,89297,3.0,128308,161583,7.2,6.0,30.8,Geogia,1996
27470,422490,20565,2801,10.3,1776,2835,10.5,1776,33461,60931,14.4,9072,41744,62309,14.7,-1378,-0.3,21499,27072,6.5,4.9,28.8,Hawaii,1996
27110,373127,21906,4159,14.6,2126,3086,10.8,2126,42944,70054,18.8,12482,36708,58614,15.7,11440,3.1,24803,29029,7.3,5.9,31.4,Idaho,1996
262148,4902424,206542,28857,11.0,15941,25080,9.6,15940,465697,727845,14.8,93439,462873,669415,13.7,58430,1.1,215915,263187,5.3,4.2,27.4,Illinois,1996
128150,2376361,117631,14091,11.0,7965,12293,9.6,7964,217351,345501,14.5,48956,217864,335495,14.1,10006,0.4,102077,128389,5.4,5.0,28.2,Indiana,1996
56230,1124169,40846,6862,9.7,4023,6092,8.6,4022,100426,156656,13.9,20974,87028,127874,11.4,28782,2.5,57677,71152,5.0,3.6,22.8,Iowa,1996
57232,972447,44893,7189,11.3,4163,6071,9.5,4163,94785,152017,15.6,24401,77533,122426,12.6,29591,3.0,52766,64136,5.9,4.6,25.2,Kansas,1996
83980,1335854,61280,8805,11.4,5145,7522,9.7,5145,121759,205739,15.4,31797,125458,186738,14.0,19001,1.4,62919,77957,6.3,4.6,28.0,Kentucky,1996
80314,1407156,62986,9777,11.2,5339,7860,9.0,5338,153351,233665,16.6,33637,130605,193591,13.8,40074,2.8,71286,88202,5.7,4.5,27.6,Louisiana,1996
22973,423512,18874,3807,12.3,2123,3033,9.8,2123,36101,59074,13.9,10892,36448,55322,13.1,3752,0.8,26748,31348,5.4,4.5,26.2,Maine,1996
108941,1801753,96172,12346,11.4,7012,11091,10.3,7007,174636,283577,15.7,43985,182801,278973,15.5,4604,0.2,88572,108677,6.0,5.3,31.0,Maryland,1996
129224,2708174,135486,15313,10.7,8330,13184,9.2,8329,264650,393874,14.5,57694,221496,356982,13.2,36892,1.3,119062,143754,4.8,5.0,26.4,Massachusetts,1996
182944,3676047,149146,22098,11.0,11828,17827,8.9,11828,347334,530278,14.4,76617,342533,491679,13.4,38599,1.0,164295,203279,5.0,4.1,26.8,Michigan,1996
109205,2070519,78954,12516,11.3,6269,9804,8.8,6267,191681,300886,14.5,41788,181526,260480,12.6,40406,1.9,92887,112583,5.3,3.8,25.2,Minnesota,1996
56494,853164,44819,6295,12.2,3705,5359,10.4,3705,78117,134611,15.8,22072,79631,124450,14.6,10161,1.2,42269,51929,6.6,5.3,29.2,Mississippi,1996
122184,2158053,99682,14497,11.5,8556,12457,9.9,8556,211430,333614,15.5,48704,194741,294423,13.6,39191,1.9,103215,126733,5.7,4.6,27.2,Missouri,1996
17483,258988,14290,3290,13.1,1746,2689,10.7,1746,24935,42418,16.4,8261,22675,36965,14.3,5453,2.1,22079,25378,6.8,5.5,28.6,Montana,1996
35437,671920,24978,4267,10.1,2617,3840,9.1,2617,62127,97564,14.5,13617,51307,76285,11.4,21279,3.1,35321,42573,5.3,3.7,22.8,Nebraska,1996
65304,683539,41433,5563,17.1,2720,4067,12.5,2720,79290,144594,21.2,20800,61429,102862,15.0,41732,6.2,27947,33304,9.6,6.1,30.0,Nevada,1996
26268,468910,20026,3888,12.7,1940,2977,9.7,1939,48614,74882,16.0,10861,36939,56965,12.1,17917,3.9,26469,31128,5.6,4.3,24.2,New Hampshire,1996
182341,3151479,163457,22753,11.7,13290,19861,10.3,13287,312443,494784,15.7,71341,308336,471793,15.0,22991,0.7,167550,194970,5.8,5.2,30.0,New Jersey,1996
