disease,increase,loc,number,population,year
MUMPS,60.06999999999998,MICHIGAN,5507,9171110,1976
MUMPS,13.879999999999994,MINNESOTA,551,3989364,1976
MUMPS,2.4800000000000004,MISSISSIPPI,62,2459201,1976
MUMPS,8.629999999999995,MISSOURI,422,4863173,1976
MUMPS,3.509999999999999,MONTANA,27,769953,1976
MUMPS,7.369999999999997,NEBRASKA,115,1556842,1976
MUMPS,17.399999999999995,NEVADA,118,678333,1976
MUMPS,3.3999999999999995,NEW HAMPSHIRE,30,869763,1976
MUMPS,7.73,NEW JERSEY,563,7337169,1976
MUMPS,7.4700000000000015,NEW MEXICO,91,1215720,1976
MUMPS,12.319999999999999,NEW YORK,2198,17812602,1976
MUMPS,6.789999999999996,NORTH CAROLINA,383,5685607,1976
MUMPS,19.68999999999999,NORTH DAKOTA,128,649769,1976
MUMPS,22.269999999999992,OHIO,2398,10771394,1976
MUMPS,30.080000000000016,OKLAHOMA,865,2870014,1976
MUMPS,17.17999999999999,OREGON,422,2446673,1976
MUMPS,5.099999999999998,PENNSYLVANIA,607,11893591,1976
MUMPS,53.2,RHODE ISLAND,505,950230,1976
MUMPS,1.5300000000000005,SOUTH CAROLINA,46,2991681,1976
MUMPS,1.6099999999999999,SOUTH DAKOTA,11,688480,1976
MUMPS,38.57999999999999,TENNESSEE,1706,4422921,1976
MUMPS,13.160000000000002,TEXAS,1735,13193050,1976
MUMPS,16.769999999999996,UTAH,221,1319512,1976
MUMPS,10.17,VERMONT,50,491931,1976
MUMPS,4.36,VIRGINIA,225,5193112,1976
MUMPS,23.39,WASHINGTON,882,3776050,1976
MUMPS,44.9,WEST VIRGINIA,857,1908088,1976
MUMPS,90.74000000000001,WISCONSIN,4199,4626514,1976
MUMPS,0.24,WYOMING,1,413354,1976
PERTUSSIS,0.16999999999999998,ALABAMA,6,3780403,1976
PERTUSSIS,1.32,ARKANSAS,28,2209010,1976
PERTUSSIS,0.28,CALIFORNIA,76,22352396,1976
PERTUSSIS,0.49000000000000005,CONNECTICUT,16,3085722,1976
PERTUSSIS,0.28,FLORIDA,25,8856183,1976
PERTUSSIS,0.04,GEORGIA,2,5219697,1976
PERTUSSIS,0.11,HAWAII,1,918259,1976
PERTUSSIS,0.89,IDAHO,8,883469,1976
PERTUSSIS,0.3800000000000001,ILLINOIS,38,11386316,1976
PERTUSSIS,0.09,IOWA,3,2913573,1976
PERTUSSIS,0.61,KANSAS,14,2320647,1976
PERTUSSIS,1.2600000000000002,KENTUCKY,43,3573693,1976
PERTUSSIS,0.21999999999999997,LOUISIANA,10,4014459,1976
PERTUSSIS,0.18,MASSACHUSETTS,9,5738199,1976
PERTUSSIS,0.6900000000000003,MICHIGAN,68,9171110,1976
PERTUSSIS,0.12,MINNESOTA,4,3989364,1976
PERTUSSIS,0.36,MISSISSIPPI,9,2459201,1976
PERTUSSIS,0.52,MISSOURI,26,4863173,1976
PERTUSSIS,0.06,NEBRASKA,1,1556842,1976
PERTUSSIS,1.2200000000000002,NEW MEXICO,15,1215720,1976
PERTUSSIS,0.36999999999999994,NEW YORK,63,17812602,1976
PERTUSSIS,1.0800000000000003,NORTH CAROLINA,58,5685607,1976
PERTUSSIS,0.6900000000000002,OHIO,71,10771394,1976
PERTUSSIS,0.8500000000000003,OKLAHOMA,26,2870014,1976
PERTUSSIS,0.61,OREGON,15,2446673,1976
PERTUSSIS,0.29000000000000004,PENNSYLVANIA,29,11893591,1976
PERTUSSIS,0.52,SOUTH CAROLINA,16,2991681,1976
PERTUSSIS,0.15,SOUTH DAKOTA,1,688480,1976
PERTUSSIS,0.7800000000000002,TENNESSEE,34,4422921,1976
PERTUSSIS,0.3500000000000001,TEXAS,36,13193050,1976
PERTUSSIS,0.32,UTAH,4,1319512,1976
PERTUSSIS,0.22000000000000003,VIRGINIA,11,5193112,1976
PERTUSSIS,0.6800000000000002,WASHINGTON,25,3776050,1976
PERTUSSIS,1.2800000000000002,WEST VIRGINIA,25,1908088,1976
PERTUSSIS,0.9600000000000004,WISCONSIN,47,4626514,1976
RUBELLA,0.06,ALABAMA,2,3780403,1976
RUBELLA,0.75,ALASKA,3,403436,1976
RUBELLA,6.989999999999999,ARKANSAS,154,2209010,1976
RUBELLA,3.8599999999999977,CALIFORNIA,860,22352396,1976
RUBELLA,1.1600000000000001,COLORADO,31,2696140,1976
RUBELLA,4.239999999999998,CONNECTICUT,133,3085722,1976
RUBELLA,2.38,DELAWARE,14,591829,1976
RUBELLA,6.79,DISTRICT OF COLUMBIA,46,677228,1976
RUBELLA,0.6800000000000002,FLORIDA,60,8856183,1976
RUBELLA,0.02,GEORGIA,1,5219697,1976
RUBELLA,2.2000000000000006,HAWAII,20,918259,1976
RUBELLA,1.59,IDAHO,14,883469,1976
RUBELLA,10.849999999999993,ILLINOIS,1233,11386316,1976
RUBELLA,18.710000000000004,INDIANA,1016,5425638,1976
RUBELLA,2.9799999999999986,IOWA,88,2913573,1976
RUBELLA,11.269999999999994,KANSAS,262,2320647,1976
RUBELLA,5.459999999999999,KENTUCKY,193,3573693,1976
RUBELLA,2.3099999999999996,LOUISIANA,94,4014459,1976
RUBELLA,1.4400000000000002,MAINE,16,1103578,1976
RUBELLA,0.07,MARYLAND,3,4169595,1976
RUBELLA,3.21,MASSACHUSETTS,186,5738199,1976
RUBELLA,16.479999999999997,MICHIGAN,1513,9171110,1976
RUBELLA,0.8800000000000003,MINNESOTA,32,3989364,1976
RUBELLA,0.45,MISSISSIPPI,11,2459201,1976
RUBELLA,0.9000000000000004,MISSOURI,45,4863173,1976
RUBELLA,27.82,MONTANA,214,769953,1976
RUBELLA,0.19,NEBRASKA,3,1556842,1976
RUBELLA,2.2199999999999998,NEVADA,15,678333,1976
RUBELLA,1.3500000000000003,NEW HAMPSHIRE,12,869763,1976
RUBELLA,18.47000000000001,NEW JERSEY,1357,7337169,1976
RUBELLA,2.6900000000000004,NEW MEXICO,33,1215720,1976
RUBELLA,4.4699999999999935,NEW YORK,790,17812602,1976
RUBELLA,0.37,NORTH CAROLINA,19,5685607,1976
RUBELLA,0.44999999999999996,NORTH DAKOTA,3,649769,1976
RUBELLA,3.709999999999998,OHIO,398,10771394,1976
RUBELLA,2.7199999999999998,OKLAHOMA,81,2870014,1976
RUBELLA,5.750000000000001,OREGON,141,2446673,1976
RUBELLA,1.9100000000000008,PENNSYLVANIA,222,11893591,1976
RUBELLA,0.76,RHODE ISLAND,7,950230,1976
RUBELLA,20.69000000000001,SOUTH CAROLINA,619,2991681,1976
RUBELLA,3.09,SOUTH DAKOTA,21,688480,1976
RUBELLA,5.330000000000001,TENNESSEE,234,4422921,1976
RUBELLA,2.1000000000000005,TEXAS,271,13193050,1976
RUBELLA,12.570000000000006,UTAH,165,1319512,1976
RUBELLA,1.21,VERMONT,6,491931,1976
RUBELLA,4.869999999999996,VIRGINIA,251,5193112,1976
RUBELLA,6.280000000000002,WASHINGTON,236,3776050,1976
RUBELLA,16.910000000000007,WEST VIRGINIA,323,1908088,1976
RUBELLA,10.95,WISCONSIN,507,4626514,1976
RUBELLA,0.48,WYOMING,2,413354,1976
HEPATITIS A,5.379999999999999,ALABAMA,206,3831836,1977
HEPATITIS A,136.16,ALASKA,551,404766,1977
HEPATITIS A,36.98,ARIZONA,929,2515316,1977
HEPATITIS A,18.08999999999999,ARKANSAS,406,2243127,1977
HEPATITIS A,20.750000000000007,CALIFORNIA,4741,22835958,1977
HEPATITIS A,18.409999999999997,COLORADO,509,2766748,1977
HEPATITIS A,8.839999999999998,CONNECTICUT,274,3091627,1977
HEPATITIS A,7.259999999999998,DELAWARE,43,594776,1977
HEPATITIS A,5.1,DISTRICT OF COLUMBIA,34,665052,1977
HEPATITIS A,15.489999999999998,FLORIDA,1412,9102032,1977
HEPATITIS A,20.239999999999995,GEORGIA,1073,5295751,1977
HEPATITIS A,14.690000000000001,HAWAII,137,931584,1977
HEPATITIS A,15.179999999999996,IDAHO,138,910690,1977
HEPATITIS A,9.79,ILLINOIS,1120,11412561,1977
HEPATITIS A,4.409999999999998,INDIANA,243,5470214,1977
HEPATITIS A,3.889999999999999,IOWA,115,2918069,1977
HEPATITIS A,14.349999999999994,KANSAS,335,2335657,1977
HEPATITIS A,12.269999999999998,KENTUCKY,444,3609976,1977
HEPATITIS A,12.399999999999999,LOUISIANA,505,4068579,1977
HEPATITIS A,2.2500000000000004,MAINE,25,1113566,1977
HEPATITIS A,8.74,MARYLAND,364,4183603,1977
HEPATITIS A,2.899999999999999,MASSACHUSETTS,170,5736469,1977
HEPATITIS A,16.660000000000004,MICHIGAN,1538,9217761,1977
HEPATITIS A,11.2,MINNESOTA,452,4015341,1977
HEPATITIS A,18.199999999999996,MISSISSIPPI,455,2487816,1977
HEPATITIS A,11.02,MISSOURI,543,4889399,1977
HEPATITIS A,25.33,MONTANA,198,782317,1977
HEPATITIS A,10.589999999999998,NEBRASKA,166,1563884,1977
HEPATITIS A,0.56,NEVADA,4,719436,1977
HEPATITIS A,5.090000000000001,NEW HAMPSHIRE,46,891520,1977
HEPATITIS A,12.399999999999997,NEW JERSEY,912,7350804,1977
HEPATITIS A,38.999999999999986,NEW MEXICO,483,1238034,1977
HEPATITIS A,7.160000000000003,NEW YORK,1266,17680589,1977
HEPATITIS A,7.480000000000001,NORTH CAROLINA,432,5759492,1977
HEPATITIS A,10.110000000000005,NORTH DAKOTA,66,651301,1977
HEPATITIS A,12.779999999999996,OHIO,1381,10795581,1977
HEPATITIS A,13.569999999999999,OKLAHOMA,396,2917336,1977
HEPATITIS A,29.419999999999998,OREGON,738,2518298,1977
HEPATITIS A,6.579999999999999,PENNSYLVANIA,781,11879396,1977
HEPATITIS A,11.990000000000004,RHODE ISLAND,113,951816,1977
HEPATITIS A,4.880000000000001,SOUTH CAROLINA,148,3044364,1977
HEPATITIS A,4.85,SOUTH DAKOTA,33,688580,1977
HEPATITIS A,21.34999999999999,TENNESSEE,958,4486314,1977
HEPATITIS A,15.240000000000006,TEXAS,2053,13500429,1977
HEPATITIS A,15.060000000000002,UTAH,206,1367510,1977
HEPATITIS A,8.200000000000001,VERMONT,41,498109,1977
HEPATITIS A,6.2700000000000005,VIRGINIA,332,5270240,1977
HEPATITIS A,14.570000000000002,WASHINGTON,567,3889073,1977
HEPATITIS A,16.19,WEST VIRGINIA,311,1923395,1977
HEPATITIS A,9.030000000000001,WISCONSIN,419,4646108,1977
HEPATITIS A,4.600000000000001,WYOMING,20,432880,1977
MEASLES,2.06,ALABAMA,79,3831836,1977
MEASLES,15.07,ALASKA,61,404766,1977
MEASLES,8.71,ARIZONA,218,2515316,1977
MEASLES,2.04,ARKANSAS,46,2243127,1977
MEASLES,34.75000000000001,CALIFORNIA,7938,22835958,1977
MEASLES,15.699999999999994,COLORADO,434,2766748,1977
MEASLES,25.020000000000003,CONNECTICUT,774,3091627,1977
MEASLES,1.18,DELAWARE,7,594776,1977
MEASLES,2.1,DISTRICT OF COLUMBIA,14,665052,1977
MEASLES,3.2999999999999985,FLORIDA,301,9102032,1977
MEASLES,14.409999999999997,GEORGIA,762,5295751,1977
MEASLES,4.7299999999999995,HAWAII,44,931584,1977
MEASLES,18.56,IDAHO,169,910690,1977
MEASLES,16.56,ILLINOIS,1889,11412561,1977
MEASLES,71.14999999999998,INDIANA,3894,5470214,1977
MEASLES,123.71999999999998,IOWA,3611,2918069,1977
MEASLES,61.230000000000004,KANSAS,1430,2335657,1977
MEASLES,33.040000000000006,KENTUCKY,1192,3609976,1977
MEASLES,2.2,LOUISIANA,91,4068579,1977
MEASLES,15.909999999999997,MAINE,177,1113566,1977
MEASLES,8.48,MARYLAND,355,4183603,1977
MEASLES,12.299999999999999,MASSACHUSETTS,705,5736469,1977
MEASLES,13.5,MICHIGAN,1243,9217761,1977
MEASLES,68.05999999999999,MINNESOTA,2734,4015341,1977
MEASLES,2.08,MISSISSIPPI,52,2487816,1977
MEASLES,18.569999999999993,MISSOURI,909,4889399,1977
MEASLES,119.64999999999999,MONTANA,936,782317,1977
MEASLES,13.69,NEBRASKA,214,1563884,1977
MEASLES,10.870000000000003,NEVADA,78,719436,1977
MEASLES,29.049999999999997,NEW HAMPSHIRE,259,891520,1977
MEASLES,2.6699999999999995,NEW JERSEY,196,7350804,1977
MEASLES,1.9200000000000002,NEW MEXICO,24,1238034,1977
MEASLES,26.19,NEW YORK,4630,17680589,1977
MEASLES,0.9300000000000003,NORTH CAROLINA,52,5759492,1977
MEASLES,4.74,NORTH DAKOTA,31,651301,1977
MEASLES,17.290000000000003,OHIO,1867,10795581,1977
MEASLES,1.7200000000000006,OKLAHOMA,52,2917336,1977
MEASLES,12.769999999999994,OREGON,321,2518298,1977
MEASLES,27.090000000000007,PENNSYLVANIA,3216,11879396,1977
MEASLES,6.760000000000002,RHODE ISLAND,64,951816,1977
MEASLES,3.279999999999998,SOUTH CAROLINA,101,3044364,1977
MEASLES,10.620000000000001,SOUTH DAKOTA,73,688580,1977
MEASLES,15.749999999999993,TENNESSEE,707,4486314,1977
MEASLES,13.989999999999998,TEXAS,1889,13500429,1977
MEASLES,1.7499999999999998,UTAH,24,1367510,1977
MEASLES,47.16,VERMONT,235,498109,1977
MEASLES,50.79000000000001,VIRGINIA,2676,5270240,1977
MEASLES,12.409999999999997,WASHINGTON,481,3889073,1977
MEASLES,13.870000000000001,WEST VIRGINIA,267,1923395,1977
MEASLES,45.35000000000002,WISCONSIN,2107,4646108,1977
MEASLES,5.770000000000002,WYOMING,25,432880,1977
MUMPS,7.539999999999998,ALABAMA,288,3831836,1977
MUMPS,8.4,ALASKA,34,404766,1977
MUMPS,6.679999999999999,ARKANSAS,151,2243127,1977
MUMPS,3.6799999999999997,CALIFORNIA,831,22835958,1977
MUMPS,11.129999999999994,COLORADO,307,2766748,1977
MUMPS,11.750000000000005,CONNECTICUT,364,3091627,1977
MUMPS,24.240000000000016,DELAWARE,144,594776,1977
MUMPS,0.9,DISTRICT OF COLUMBIA,6,665052,1977
MUMPS,2.879999999999998,FLORIDA,263,9102032,1977
MUMPS,0.7300000000000001,GEORGIA,37,5295751,1977
MUMPS,4.43,HAWAII,41,931584,1977
MUMPS,14.069999999999995,IDAHO,128,910690,1977
MUMPS,12.209999999999997,ILLINOIS,1390,11412561,1977
MUMPS,6.679999999999999,INDIANA,366,5470214,1977
MUMPS,42.670000000000016,IOWA,1245,2918069,1977
MUMPS,56.769999999999975,KANSAS,1326,2335657,1977
MUMPS,3.469999999999999,KENTUCKY,124,3609976,1977
MUMPS,1.3900000000000001,LOUISIANA,59,4068579,1977
MUMPS,7.470000000000001,MAINE,83,1113566,1977
MUMPS,2.2700000000000005,MARYLAND,97,4183603,1977
MUMPS,2.39,MASSACHUSETTS,138,5736469,1977
MUMPS,24.990000000000002,MICHIGAN,2304,9217761,1977
MUMPS,0.91,MINNESOTA,38,4015341,1977
MUMPS,1.5200000000000005,MISSISSIPPI,38,2487816,1977
MUMPS,31.539999999999985,MISSOURI,1542,4889399,1977
MUMPS,2.079999999999999,MONTANA,16,782317,1977
MUMPS,5.839999999999997,NEBRASKA,92,1563884,1977
MUMPS,2.3800000000000003,NEVADA,17,719436,1977
MUMPS,10.629999999999997,NEW HAMPSHIRE,95,891520,1977
MUMPS,4.98,NEW JERSEY,366,7350804,1977
MUMPS,10.000000000000004,NEW MEXICO,124,1238034,1977
MUMPS,5.099999999999997,NEW YORK,900,17680589,1977
MUMPS,1.4300000000000006,NORTH CAROLINA,84,5759492,1977
MUMPS,3.0599999999999996,NORTH DAKOTA,20,651301,1977
MUMPS,7.739999999999999,OHIO,833,10795581,1977
MUMPS,18.300000000000004,OKLAHOMA,535,2917336,1977
MUMPS,12.619999999999996,OREGON,316,2518298,1977
MUMPS,1.770000000000001,PENNSYLVANIA,203,11879396,1977
MUMPS,7.060000000000004,RHODE ISLAND,66,951816,1977
MUMPS,0.6900000000000001,SOUTH CAROLINA,21,3044364,1977
MUMPS,8.59,SOUTH DAKOTA,59,688580,1977
MUMPS,14.249999999999998,TENNESSEE,638,4486314,1977
MUMPS,7.23,TEXAS,979,13500429,1977
MUMPS,6.080000000000002,UTAH,83,1367510,1977
MUMPS,1.5999999999999999,VERMONT,8,498109,1977
MUMPS,2.4600000000000004,VIRGINIA,128,5270240,1977
MUMPS,8.580000000000004,WASHINGTON,333,3889073,1977
MUMPS,11.06,WEST VIRGINIA,213,1923395,1977
MUMPS,40.42000000000001,WISCONSIN,1878,4646108,1977
MUMPS,0.92,WYOMING,4,432880,1977
PERTUSSIS,0.11,ALABAMA,4,3831836,1977
PERTUSSIS,1.24,ALASKA,5,404766,1977
PERTUSSIS,0.98,ARKANSAS,23,2243127,1977
PERTUSSIS,0.7900000000000004,CALIFORNIA,181,22835958,1977
PERTUSSIS,0.44999999999999996,COLORADO,12,2766748,1977
PERTUSSIS,0.21,CONNECTICUT,7,3091627,1977
PERTUSSIS,0.15,DISTRICT OF COLUMBIA,1,665052,1977
PERTUSSIS,0.9400000000000002,FLORIDA,87,9102032,1977
PERTUSSIS,2.65,GEORGIA,139,5295751,1977
PERTUSSIS,0.88,IDAHO,8,910690,1977
PERTUSSIS,0.6900000000000001,ILLINOIS,76,11412561,1977
PERTUSSIS,0.04,KANSAS,1,2335657,1977
PERTUSSIS,0.5800000000000001,KENTUCKY,20,3609976,1977
PERTUSSIS,0.23999999999999996,LOUISIANA,11,4068579,1977
PERTUSSIS,0.15,MASSACHUSETTS,8,5736469,1977
PERTUSSIS,0.7400000000000002,MICHIGAN,73,9217761,1977
PERTUSSIS,0.1,MINNESOTA,5,4015341,1977
PERTUSSIS,0.7200000000000001,MISSISSIPPI,18,2487816,1977
PERTUSSIS,0.74,MISSOURI,37,4889399,1977
PERTUSSIS,0.26,MONTANA,2,782317,1977
PERTUSSIS,0.06,NEBRASKA,1,1563884,1977
PERTUSSIS,0.14,NEVADA,1,719436,1977
PERTUSSIS,0.44,NEW HAMPSHIRE,4,891520,1977
PERTUSSIS,3.2,NEW MEXICO,40,1238034,1977
PERTUSSIS,0.48000000000000004,NEW YORK,86,17680589,1977
PERTUSSIS,0.54,NORTH CAROLINA,31,5759492,1977
PERTUSSIS,0.6600000000000001,OHIO,68,10795581,1977
PERTUSSIS,0.52,OKLAHOMA,16,2917336,1977
PERTUSSIS,13.82,OREGON,347,2518298,1977
PERTUSSIS,0.3800000000000001,PENNSYLVANIA,39,11879396,1977
PERTUSSIS,0.7200000000000001,SOUTH CAROLINA,22,3044364,1977
PERTUSSIS,0.15,SOUTH DAKOTA,1,688580,1977
PERTUSSIS,1.1900000000000002,TENNESSEE,56,4486314,1977
PERTUSSIS,0.5700000000000002,TEXAS,83,13500429,1977
PERTUSSIS,0.36000000000000004,UTAH,5,1367510,1977
PERTUSSIS,0.5000000000000001,VIRGINIA,25,5270240,1977
PERTUSSIS,1.6400000000000006,WASHINGTON,62,3889073,1977
PERTUSSIS,3.43,WEST VIRGINIA,66,1923395,1977
PERTUSSIS,0.53,WISCONSIN,26,4646108,1977
RUBELLA,2.8499999999999996,ALABAMA,109,3831836,1977
RUBELLA,0.25,ALASKA,1,404766,1977
RUBELLA,1.9600000000000004,ARIZONA,49,2515316,1977
RUBELLA,0.13,ARKANSAS,3,2243127,1977
RUBELLA,8.05,CALIFORNIA,1836,22835958,1977
RUBELLA,10.369999999999994,COLORADO,286,2766748,1977
RUBELLA,11.069999999999999,CONNECTICUT,343,3091627,1977
RUBELLA,7.239999999999999,DELAWARE,43,594776,1977
RUBELLA,2.1099999999999994,FLORIDA,196,9102032,1977
RUBELLA,1.2600000000000002,GEORGIA,66,5295751,1977
RUBELLA,22.889999999999997,HAWAII,213,931584,1977
RUBELLA,3.08,IDAHO,28,910690,1977
RUBELLA,3.179999999999999,ILLINOIS,359,11412561,1977
RUBELLA,19.77999999999999,INDIANA,1083,5470214,1977
RUBELLA,15.159999999999993,IOWA,444,2918069,1977
RUBELLA,13.33,KANSAS,312,2335657,1977
RUBELLA,2.6999999999999984,KENTUCKY,96,3609976,1977
RUBELLA,1.29,LOUISIANA,54,4068579,1977
RUBELLA,8.18,MAINE,91,1113566,1977
RUBELLA,0.55,MARYLAND,23,4183603,1977
RUBELLA,7.169999999999997,MASSACHUSETTS,414,5736469,1977
RUBELLA,12.249999999999995,MICHIGAN,1128,9217761,1977
RUBELLA,0.8500000000000002,MINNESOTA,36,4015341,1977
RUBELLA,0.64,MISSISSIPPI,16,2487816,1977
RUBELLA,1.4300000000000004,MISSOURI,71,4889399,1977
RUBELLA,7.499999999999998,MONTANA,59,782317,1977
RUBELLA,0.18,NEBRASKA,3,1563884,1977
RUBELLA,1.8200000000000003,NEVADA,13,719436,1977
RUBELLA,19.139999999999993,NEW HAMPSHIRE,171,891520,1977
RUBELLA,16.670000000000012,NEW JERSEY,1226,7350804,1977
RUBELLA,1.0399999999999998,NEW MEXICO,13,1238034,1977
RUBELLA,21.17000000000001,NEW YORK,3741,17680589,1977
RUBELLA,7.5299999999999985,NORTH CAROLINA,435,5759492,1977
RUBELLA,3.1899999999999995,NORTH DAKOTA,21,651301,1977
RUBELLA,7.619999999999998,OHIO,822,10795581,1977
RUBELLA,1.3300000000000005,OKLAHOMA,40,2917336,1977
RUBELLA,6.2600000000000025,OREGON,157,2518298,1977
RUBELLA,6.189999999999997,PENNSYLVANIA,732,11879396,1977
RUBELLA,14.319999999999997,RHODE ISLAND,136,951816,1977
RUBELLA,7.600000000000002,SOUTH CAROLINA,232,3044364,1977
RUBELLA,3.3499999999999996,SOUTH DAKOTA,23,688580,1977
RUBELLA,38.01000000000001,TENNESSEE,1707,4486314,1977
RUBELLA,6.049999999999996,TEXAS,818,13500429,1977
RUBELLA,5.200000000000001,UTAH,71,1367510,1977
RUBELLA,17.459999999999997,VERMONT,87,498109,1977
RUBELLA,11.739999999999993,VIRGINIA,618,5270240,1977
RUBELLA,11.530000000000001,WASHINGTON,448,3889073,1977
RUBELLA,8.999999999999998,WEST VIRGINIA,174,1923395,1977
RUBELLA,14.869999999999996,WISCONSIN,691,4646108,1977
RUBELLA,1.3800000000000001,WYOMING,6,432880,1977
HEPATITIS A,5.29,ALABAMA,203,3866248,1978
HEPATITIS A,31.079999999999995,ALASKA,125,402753,1978
HEPATITIS A,43.15999999999999,ARIZONA,1137,2635571,1978
HEPATITIS A,8.979999999999997,ARKANSAS,204,2271333,1978
HEPATITIS A,18.48,CALIFORNIA,4301,23256880,1978
HEPATITIS A,15.750000000000002,COLORADO,446,2849234,1978
HEPATITIS A,5.289999999999999,CONNECTICUT,165,3095917,1978
HEPATITIS A,6.759999999999998,DELAWARE,40,594984,1978
HEPATITIS A,4.59,DISTRICT OF COLUMBIA,30,650016,1978
HEPATITIS A,16.7,FLORIDA,1574,9426159,1978
HEPATITIS A,9.779999999999998,GEORGIA,528,5401384,1978
HEPATITIS A,15.940000000000001,HAWAII,153,953306,1978
HEPATITIS A,23.71,IDAHO,221,932627,1978
HEPATITIS A,9.859999999999998,ILLINOIS,1126,11396837,1978
HEPATITIS A,3.4799999999999986,INDIANA,191,5501174,1978
HEPATITIS A,4.66,IOWA,136,2915739,1978
HEPATITIS A,10.38,KANSAS,242,2350906,1978
HEPATITIS A,6.520000000000001,KENTUCKY,238,3641804,1978
HEPATITIS A,13.110000000000001,LOUISIANA,541,4137665,1978
HEPATITIS A,7.87,MAINE,88,1122563,1978
HEPATITIS A,8.86,MARYLAND,371,4191160,1978
HEPATITIS A,3.0199999999999982,MASSACHUSETTS,177,5738404,1978
HEPATITIS A,12.55,MICHIGAN,1162,9266268,1978
HEPATITIS A,22.450000000000006,MINNESOTA,909,4050316,1978
HEPATITIS A,16.44,MISSISSIPPI,411,2507069,1978
HEPATITIS A,11.4,MISSOURI,563,4912430,1978
HEPATITIS A,30.619999999999997,MONTANA,241,787305,1978
HEPATITIS A,8.249999999999996,NEBRASKA,129,1567344,1978
HEPATITIS A,9.900000000000002,NEVADA,76,765367,1978
HEPATITIS A,6.160000000000002,NEW HAMPSHIRE,56,909074,1978
HEPATITIS A,9.33,NEW JERSEY,686,7366512,1978
HEPATITIS A,36.43999999999998,NEW MEXICO,469,1284722,1978
HEPATITIS A,6.569999999999999,NEW YORK,1155,17583838,1978
HEPATITIS A,5.599999999999999,NORTH CAROLINA,329,5823491,1978
HEPATITIS A,11.000000000000004,NORTH DAKOTA,72,652896,1978
HEPATITIS A,10.160000000000002,OHIO,1101,10798298,1978
HEPATITIS A,11.239999999999998,OKLAHOMA,334,2975310,1978
HEPATITIS A,37.84000000000002,OREGON,979,2588012,1978
HEPATITIS A,3.3100000000000005,PENNSYLVANIA,393,11887975,1978
HEPATITIS A,9.969999999999999,RHODE ISLAND,94,950382,1978
HEPATITIS A,2.8700000000000006,SOUTH CAROLINA,91,3090267,1978
HEPATITIS A,20.35,SOUTH DAKOTA,140,688335,1978
HEPATITIS A,15.290000000000001,TENNESSEE,694,4560473,1978
HEPATITIS A,18.54000000000001,TEXAS,2578,13888371,1978
HEPATITIS A,21.810000000000002,UTAH,311,1420238,1978
HEPATITIS A,10.54,VERMONT,53,505372,1978
HEPATITIS A,5.109999999999999,VIRGINIA,273,5307945,1978
HEPATITIS A,21.31000000000001,WASHINGTON,857,4017632,1978
HEPATITIS A,7.699999999999999,WEST VIRGINIA,151,1942146,1978
HEPATITIS A,5.839999999999999,WISCONSIN,274,4682811,1978
HEPATITIS A,6.380000000000001,WYOMING,29,454378,1978
MEASLES,3.43,ALABAMA,132,3866248,1978
MEASLES,0.5,ALASKA,2,402753,1978
MEASLES,2.52,ARIZONA,66,2635571,1978
MEASLES,0.9600000000000001,ARKANSAS,22,2271333,1978
MEASLES,2.8099999999999987,CALIFORNIA,646,23256880,1978
MEASLES,1.8,COLORADO,50,2849234,1978
MEASLES,17.039999999999996,CONNECTICUT,528,3095917,1978
MEASLES,1.8699999999999999,DELAWARE,11,594984,1978
MEASLES,0.3,DISTRICT OF COLUMBIA,2,650016,1978
MEASLES,11.6,FLORIDA,1094,9426159,1978
MEASLES,1.06,GEORGIA,56,5401384,1978
MEASLES,2.17,HAWAII,21,953306,1978
MEASLES,0.43,IDAHO,4,932627,1978
MEASLES,6.979999999999998,ILLINOIS,792,11396837,1978
MEASLES,3.949999999999998,INDIANA,219,5501174,1978
MEASLES,2.9599999999999995,IOWA,87,2915739,1978
MEASLES,4.499999999999999,KANSAS,105,2350906,1978
MEASLES,3.3499999999999988,KENTUCKY,122,3641804,1978
MEASLES,21.250000000000004,LOUISIANA,878,4137665,1978
MEASLES,117.78,MAINE,1322,1122563,1978
MEASLES,1.23,MARYLAND,51,4191160,1978
MEASLES,5.450000000000001,MASSACHUSETTS,315,5738404,1978
MEASLES,82.22,MICHIGAN,7618,9266268,1978
MEASLES,2.09,MINNESOTA,86,4050316,1978
MEASLES,31.209999999999994,MISSISSIPPI,782,2507069,1978
MEASLES,3.5300000000000002,MISSOURI,174,4912430,1978
MEASLES,13.860000000000003,MONTANA,109,787305,1978
MEASLES,0.51,NEBRASKA,8,1567344,1978
MEASLES,2.5999999999999996,NEVADA,20,765367,1978
MEASLES,7.15,NEW HAMPSHIRE,65,909074,1978
MEASLES,1.0100000000000002,NEW JERSEY,76,7366512,1978
MEASLES,10.439999999999998,NEW YORK,1840,17583838,1978
MEASLES,2.15,NORTH CAROLINA,125,5823491,1978
MEASLES,27.43999999999999,NORTH DAKOTA,179,652896,1978
MEASLES,4.67,OHIO,501,10798298,1978
MEASLES,0.9100000000000003,OKLAHOMA,28,2975310,1978
MEASLES,20.58,OREGON,532,2588012,1978
MEASLES,2.8099999999999983,PENNSYLVANIA,327,11887975,1978
MEASLES,0.85,RHODE ISLAND,8,950382,1978
MEASLES,6.440000000000001,SOUTH CAROLINA,200,3090267,1978
MEASLES,22.259999999999998,TENNESSEE,1016,4560473,1978
