# killed,# wounded,age,assassination?,attacker.name,birth.location,birth.year,campaign.name,country,day,education,gender,location,marital,month,occupation,religion,target.name,type,weapon,year
3,0,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,28,Unknown,Male,"Pakistan, Dera Ismail KhanNorth-West Frontier Province (NWFP)",Unknown,5,Unknown,Unknown,Pakistani Police checkpoint,Security,Car bomb,2009
30,125,-1,False,Abdul Khaleq Mulla,Unknown,-1,Jundullah vs. Iran,Iran,28,Unknown,Male,"Iran, ZahedanSistan va Baluchestan",Unknown,5,Unknown,Unknown,Women's section of the Amir al-Momenin Shiite Mosque,Civilian,Belt bomb,2009
2,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,1,Unknown,Male,"Iraq, JalalwaDiyala Province",Unknown,6,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2009
6,2,-1,False,Haroon,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,2,Unknown,Male,"Afghanistan, BagramParvan Province",Unknown,6,Unknown,Unknown,Car driven by a man suspected to be working for NATO,Security,Belt bomb,2009
15,0,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,3,Unknown,Male,"Afghanistan, Spin BuldakKandahar Province",Unknown,6,Unknown,Unknown,Afghan Private Security Convoy,Security,Motorcycle bomb,2009
3,16,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,4,Unknown,Male,"Iraq, MosulNinawa Province",Unknown,6,Unknown,Unknown,Patrol of foreign private security contractors,Security,Car bomb,2009
40,70,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,5,Unknown,Male,"Pakistan, Haya GaiNorth-West Frontier Province (NWFP)",Unknown,6,Unknown,Unknown,Sunni Mosque,Civilian,Belt bomb,2009
2,4,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,6,Unknown,Male,"Pakistan, IslamabadIslamabad Province",Unknown,6,Unknown,Unknown,Rescue 15 Police Station,Security,Belt bomb,2009
4,8,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,6,Unknown,Unknown,"Afghanistan, Spin BuldakKandahar Province",Unknown,6,Unknown,Unknown,Bus Station,Civilian,Motorcycle bomb,2009
1,3,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,6,Unknown,Male,"Iraq, RamadiAl Anbar Province",Unknown,6,Unknown,Unknown,Anbar provincial police chief Major General Tariq al-Assal,Security,Car bomb,2009
11,70,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,9,Unknown,Male,"Pakistan, PeshawarNorth-West Frontier Province (NWFP)",Unknown,6,Unknown,Unknown,Pearl Continental Hotel,Civilian,Truck bomb,2009
2,14,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,11,Unknown,Male,"Pakistan, PeshawarNorth-West Frontier Province (NWFP)",Unknown,6,Unknown,Unknown,Pakistani Police checkpoint,Security,Belt bomb,2009
5,12,-1,True,Muhammad Umar,Pakistan,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,12,Unknown,Male,"Pakistan, LahorePunjab Province",Unknown,6,Unknown,Unknown,"Sarfraz Naeemi, head of Jamia Naeemia",Civilian,Belt bomb,2009
6,100,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,12,Unknown,Male,"Pakistan, NowsheraNorth-West Frontier Province (NWFP)",Unknown,6,Unknown,Unknown,Mosque frequented by Pakistani Army soldiers,Security,Car bomb,2009
8,29,-1,False,Mohammad Azizaka Abdulazaiz,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,12,Unknown,Male,"Afghanistan, GereshkHelmand Province",Unknown,6,Unknown,Unknown,NATO-ISAF base,Security,Belt bomb,2009
31,45,17,True,Mohamed Sheikh Derow Aden,Somalia,1992,Somali Rebels vs. Ethiopia & Allies,Somalia,18,Unknown,Male,"Somalia, BeledweyneHiiraan",Unknown,6,Unknown,Muslim (NA),"Omar Hashi Aden, Somali National Security Minister",Political,Car bomb,2009
72,202,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Unknown,Unknown,"Iraq, Taza KhurmatuAt Ta'mim (Kirkuk) Province",Unknown,6,Unknown,Unknown,Al Rasul Mosque,Civilian,Truck bomb,2009
1,7,-1,False,Unknown,Unknown,-1,Isolated Attacks,Iran,20,Unknown,Male,"Iran, TehranTehran",Unknown,6,Unknown,Unknown,Ayatollah Khomeini Shrine,Civilian,Belt bomb,2009
2,3,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,22,Unknown,Male,"Pakistan, BatgaramNorth-West Frontier Province (NWFP)",Unknown,6,Unknown,Unknown,Pakistani Police checkpoint,Security,Car bomb,2009
3,7,-1,False,Mulla Rahmatullah,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,22,Unknown,Male,"Afghanistan, SindzarayKandahar Province",Unknown,6,Unknown,Unknown,Afghan National Army (ANA) military convoy,Security,Motorcycle bomb,2009
7,13,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,22,Unknown,Male,"Iraq, Abu GhuraybBaghdad Province",Unknown,6,Unknown,Unknown,Local Government Compound,Political,Car bomb,2009
7,40,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,22,Unknown,Unknown,"Afghanistan, KhostKhost Province",Unknown,6,Unknown,Unknown,Department of Electricity Directorate,Political,Motorcycle bomb,2009
4,3,-1,True,Unknown,Unknown,-1,Chechen Separatists vs. Russia,Russia,22,Unknown,Unknown,"Russia, MagasIngushetiya",Unknown,6,Unknown,Unknown,Ingushetian President Yunus-Bek Yevkurov,Political,Car bomb,2009
2,0,-1,False,Mulla Sadullahaka Asad,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,23,Unknown,Male,"Afghanistan, Ghazni CityGhazni Province",Unknown,6,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2009
2,3,18,False,Qadir,Pakistan,1991,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,26,Unknown,Male,"Pakistan, MuzaffarabadAzad Kashmir Province",Unknown,6,Unknown,Unknown,Pakistani Army convoy,Security,Belt bomb,2009
1,9,-1,False,Mohammad Yousef,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,28,Unknown,Male,"Afghanistan, KushgumbadNangarhar Province",Unknown,6,Unknown,Unknown,US-led coalition military convoy,Security,Car bomb,2009
4,11,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,30,Unknown,Unknown,"Pakistan, SurabBalochistan Province",Unknown,6,Unknown,Unknown,Balochi Tribesmen in Hotel,Civilian,Mixed,2009
8,12,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,30,Unknown,Male,"Afghanistan, Towr KhamNangarhar Province",Unknown,6,Unknown,Unknown,Afghan National Police (ANP) checkpoint,Security,Belt bomb,2009
7,11,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,30,Unknown,Male,"Pakistan, SurabBalochistan Province",Unknown,6,Unknown,Unknown,Vehicles transporting NATO supplies,Security,Car bomb,2009
0,0,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,1,Unknown,Male,"Pakistan, MashogagarNorth-West Frontier Province (NWFP)",Unknown,7,Unknown,Unknown,Pakistani Police patrol,Security,Belt bomb,2009
1,29,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,2,Unknown,Male,"Pakistan, RawalpindiPunjab Province",Unknown,7,Unknown,Unknown,Bus transporting Defense Department employees,Political,Motorcycle bomb,2009
0,0,-1,False,Abdol Ahad Balkhi,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,3,Unknown,Male,"Afghanistan, Mazar-e SharifBalkh Province",Unknown,7,Unknown,Unknown,NATO-ISAF (German) patrol,Security,Car bomb,2009
0,2,-1,False,Mullah Abdol Jabar,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,3,Unknown,Male,"Afghanistan, AzizabadHerat Province",Unknown,7,Unknown,Unknown,NATO-ISAF (Italian) military convoy,Security,Car bomb,2009
1,11,-1,False,Mohammad Omar,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,4,Unknown,Male,"Afghanistan, Lashkar GahHelmand Province",Unknown,7,Unknown,Unknown,USPI American Private Security Convoy,Security,Car bomb,2009
3,14,-1,False,Abulhasanaka Momen,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,6,Unknown,Male,"Afghanistan, Kandahar AirportKandahar Province",Unknown,7,Unknown,Unknown,Afghan National Army (ANA) checkpoint,Security,Car bomb,2009
35,70,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Male,"Iraq, Tal AfarNinawa Province",Unknown,7,Unknown,Unknown,Police Sergeant and his brother,Security,Belt bomb,2009
10,17,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Male,"Iraq, RamadiAl Anbar Province",Unknown,7,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2009
3,4,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,16,Unknown,Male,"Afghanistan, Khash RodNimruz Province",Unknown,7,Unknown,Unknown,Afghan National Police (ANP) convoy,Security,Car bomb,2009
6,25,18,False,Dani Dwi Permana,Indonesia,1991,Indonesian Rebels vs. Indonesian Government & Allies,Indonesia,17,Secondary,Male,"Indonesia, JakartaJakarta Raya (Djakarta Raya)",Unknown,7,Professional,Muslim (NA),Meeting of Western buisness executives at the hotel,Civilian,Backpack bomb,2009
2,25,28,False,Nana Ikhwan Maulanaaka Heri,Indonesia,1981,Indonesian Rebels vs. Indonesian Government & Allies,Indonesia,17,Unknown,Male,"Indonesia, JakartaJakarta Raya (Djakarta Raya)",Unknown,7,Unknown,Unknown,Western patrons dining at the hotel's Airlangga Restaurant,Civilian,Belt bomb,2009
7,12,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,17,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,7,Unknown,Unknown,NATO-ISAF Headquarters,Security,Car bomb,2009
3,3,-1,False,Yahya,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,18,Unknown,Male,"Afghanistan, Shah JoyZabol Province",Unknown,7,Unknown,Unknown,Afghan National Army (ANA) patrol,Security,Car bomb,2009
3,12,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,19,Unknown,Male,"Afghanistan, Towr KhamNangarhar Province",Unknown,7,Unknown,Unknown,Afghan National Police (ANP) checkpoint,Security,Belt bomb,2009
3,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Unknown,Male,"Iraq, RamadiAl Anbar Province",Unknown,7,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2009
2,0,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,21,Unknown,Male,"Afghanistan, GardezPaktia Province",Unknown,7,Unknown,Unknown,Afghan National Police (ANP) station,Security,Belt bomb,2009
3,0,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,21,Unknown,Unknown,"Afghanistan, GardezPaktia Province",Unknown,7,Unknown,Unknown,Afghan Intelligence Department,Security,Belt bomb,2009
0,9,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,25,Unknown,Unknown,"Pakistan, Lakki MarwatNorth-West Frontier Province (NWFP)",Unknown,7,Unknown,Unknown,Pakistani Police van,Security,Motorcycle bomb,2009
0,2,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,25,Unknown,Unknown,"Afghanistan, KhostKhost Province",Unknown,7,Unknown,Unknown,Afghan Police Rapid Reaction Force (APRRF) Headquarters,Security,Car bomb,2009
6,20,21,False,Rustam Mukhadiev,Russia,1988,Chechen Separatists vs. Russia,Russia,26,None,Male,"Russia, GroznyChechnya",Unknown,7,Unknown,Unknown,Chechen President Ramzan Kadyrov,Political,Belt bomb,2009
2,13,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,26,Unknown,Male,"Iraq, KhalidiyahAl Anbar Province",Unknown,7,Unknown,Unknown,Policemen attending funeral,Security,Belt bomb,2009
2,5,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,28,Unknown,Male,"Pakistan, Miram ShahFederally Administered Tribal Areas (FATA)",Unknown,7,Unknown,Unknown,Dirdony Khasadar checkpoint,Security,Car bomb,2009
7,32,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Male,"Iraq, QaimAl Anbar Province",Unknown,7,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2009
3,23,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,3,Unknown,Male,"Iraq, SaqlawiyahAl Anbar Province",Unknown,8,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2009
5,19,24,False,Nur Ahmad,Afghanistan,1985,Afghan Rebels vs. U.S. & Allies,Afghanistan,4,Unknown,Male,"Afghanistan, Shah JoyZabol Province",Unknown,8,Unknown,Unknown,National Directorate of Security (NDS) convoy,Security,Belt bomb,2009
38,276,24,False,Ansar al-Sunnah,Iraq,1985,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Post-secondary,Male,"Iraq, MosulNinawa Province",Unknown,8,Unknown,Muslim (NA),Iraqi Shia mosque,Civilian,Truck bomb,2009
0,3,25,False,Abu Obedia Musa al-Basri,Mauritania,1984,Al-Qaida in Islamic North Africa,Mauritania,8,Unknown,Male,"Mauritania, NouakchottNouakchott",Unknown,8,Unknown,Muslim (Sunni),French Embassy,Political,Belt bomb,2009
0,0,-1,False,Hafez Assadollah,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,10,Unknown,Male,"Afghanistan, Pul-e 'AlamLowgar Province",Unknown,8,Unknown,Muslim (NA),Government Building,Political,Belt bomb,2009
0,0,-1,False,Mohebollah,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,10,Unknown,Male,"Afghanistan, KunduzKondoz Province",Unknown,8,Unknown,Muslim (NA),NATO-ISAF military convoy,Security,Car bomb,2009
2,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,12,Unknown,Male,"Iraq, RamadiAl Anbar Province",Unknown,8,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2009
25,32,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,13,Unknown,Unknown,"Iraq, SinjarNinawa Province",Unknown,8,Unknown,Unknown,Cafe frequented by Iraqi Kurds,Civilian,Belt bomb,2009
6,4,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,14,Unknown,Male,"Afghanistan, Lashkar GahHelmand Province",Unknown,8,Unknown,Unknown,Afghan National Army (ANA) base,Security,Car bomb,2009
7,91,-1,False,Ahmadullah,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,15,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,8,Unknown,Unknown,NATO-ISAF Headquarters,Security,Car bomb,2009
6,5,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,15,Unknown,Male,"Pakistan, KhwazakhelaNorth-West Frontier Province (NWFP)",Unknown,8,Unknown,Unknown,Pakistani Army checkpoint,Security,Car bomb,2009
12,8,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,17,Unknown,Male,"Pakistan, ShabqadarNorth-West Frontier Province (NWFP)",Unknown,8,Unknown,Unknown,Fuel Station,Civilian,Truck bomb,2009
20,138,27,False,Aleksandr Tikhomirovaka Said Buryatsky,Russia,1982,Chechen Separatists vs. Russia,Russia,17,Unknown,Male,"Russia, NazranIngushetiya",Unmarried,8,Professional,Muslim (NA),Narzan City Police Headquarters,Security,Truck bomb,2009
3,3,23,False,Khurram Shaukat Yusufzai,Pakistan,1986,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,18,Unknown,Male,"Pakistan, Miram ShahFederally Administered Tribal Areas (FATA)",Unknown,8,Unknown,Muslim (NA),Pakistani Army checkpoint,Security,Car bomb,2009
10,55,-1,False,Abdul Ghafar Sayedzada,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,18,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,8,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2009
5,6,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,18,Unknown,Unknown,"Afghanistan, ChowrehOruzgan Province",Unknown,8,Unknown,Unknown,Afghan National Army (ANA) checkpoint,Security,Car bomb,2009
59,250,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,Iraqi Ministry of Foreign Affairs,Political,Truck bomb,2009
28,117,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,Iraqi Ministry of Finance,Political,Truck bomb,2009
2,1,24,False,Shamil Saltakhanov,Russia,1985,Chechen Separatists vs. Russia,Russia,21,Unknown,Female,"Russia, GroznyChechnya",Unknown,8,Unknown,Unknown,Chechen Police Patrol,Security,Motorcycle bomb,2009
0,0,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,21,Unknown,Male,"Pakistan, KohatNorth-West Frontier Province (NWFP)",Unknown,8,Unknown,Unknown,Pakistani Police patrol in pursuit,Security,Other PBIED,2009
2,0,18,False,Ilyas Batalov,Russia,1991,Chechen Separatists vs. Russia,Russia,21,Unknown,Male,"Russia, GroznyChechnya",Unknown,8,Unknown,Unknown,Chechen Police Patrol,Security,Motorcycle bomb,2009
3,5,-1,False,Mubeen Khan,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,22,Unknown,Male,"Pakistan, HayatabadNorth-West Frontier Province (NWFP)",Unknown,8,Unknown,Unknown,Hayatabad Medical Complex,Civilian,Car bomb,2009
17,17,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,23,Unknown,Male,"Pakistan, PeshawarNorth-West Frontier Province (NWFP)",Unknown,8,Unknown,Unknown,Members of a rival militant group,Security,Other PBIED,2009
43,65,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,25,Unknown,Unknown,"Afghanistan, Kandahar CityKandahar Province",Unknown,8,Unknown,Unknown,Foreign civilians staying at the guest house,Civilian,Truck bomb,2009
4,1,25,False,Magomed Shakhidov,Russia,-1,Chechen Separatists vs. Russia,Russia,25,Unknown,Male,"Russia, Mesker-YurtChechnya",Unknown,8,Unknown,Unknown,Chechen Police Patrol,Security,Belt bomb,2009
22,15,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,27,Unknown,Male,"Pakistan, Towr KhamFederally Administered Tribal Areas (FATA)",Unknown,8,Unknown,Unknown,Khasadar Tribal Police Barracks,Security,Belt bomb,2009
0,1,23,True,Abdullah Hassan Taleh al-Asiri,Saudi Arabia,1986,Rebels vs. Yemen,Saudi Arabia,27,Unknown,Male,"Saudi Arabia, JeddahMakkah Province",Unknown,8,Unknown,Muslim (NA),"Prince Mohammed bin Nayef, Saudi Arabian Deputy Prime Minister",Political,Belt bomb,2009
0,6,22,False,Adam Ustarkhanov,Russia,1987,Chechen Separatists vs. Russia,Russia,27,Unknown,Male,"Russia, ShaliChechnya",Unknown,8,Unknown,Unknown,Chechen police patrol,Security,Belt bomb,2009
10,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,29,Unknown,Unknown,"Iraq, SharqatSalah ad Din Province",Unknown,8,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2009
3,21,22,False,Mirwais Zabuli,Afghanistan,1987,Afghan Rebels vs. U.S. & Allies,Afghanistan,29,Unknown,Male,"Afghanistan, Shah JoyZabol Province",Unknown,8,Unknown,Unknown,NATO-ISAF (US) military convoy,Security,Belt bomb,2009
1,20,23,False,Unknown,Syria,1986,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2009
17,40,-1,False,Aftab Gul,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,30,Unknown,Male,"Pakistan, MingaoraNorth-West Frontier Province (NWFP)",Unknown,8,Unknown,Unknown,Pakistani Police Station,Security,Belt bomb,2009
1,14,-1,False,Unknown,Unknown,-1,Chechen Separatists vs. Russia,Russia,1,Unknown,Male,"Russia, MakhachkalaDagestan",Unknown,9,Unknown,Unknown,Police Post,Security,Car bomb,2009
25,80,-1,True,Abdul Jabar,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,2,Unknown,Male,"Afghanistan, Mehtar LamLaghman Province",Unknown,9,Unknown,Unknown,"Dr. Abdullah Laghmani, Deputy Intelligence Chief",Security,Belt bomb,2009
0,5,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,3,Unknown,Male,"Iraq, RamadiAl Anbar Province",Unknown,9,Unknown,Unknown,Lieutenant Colonel of Al-Anbar Police,Security,Motorcycle bomb,2009
4,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,3,Unknown,Male,"Iraq, Tal AfarNinawa Province",Unknown,9,Unknown,Unknown,House,Civilian,Belt bomb,2009
0,3,-1,False,Qari Niamatullah,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,5,Unknown,Male,"Afghanistan, KhanabadKondoz Province",Unknown,9,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2009
7,22,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Male,"Iraq, BaqubahDiyala Province",Unknown,9,Unknown,Unknown,Abdulkarim al-Medani Mosque,Civilian,Belt bomb,2009
9,16,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,9,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2009
3,12,-1,False,Muhammadullah,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,8,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,9,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2009
0,0,-1,False,Omran,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,8,Unknown,Male,"Afghanistan, Spin BuldakKandahar Province",Unknown,9,Unknown,Unknown,NATO-ISAF military convoy,Security,Motorcycle bomb,2009
2,2,-1,False,Hafiz Juma Khan,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,9,Unknown,Male,"Afghanistan, Camp BastionHelmand Province",Unknown,9,Unknown,Unknown,NATO-ISAF (British) main operating base,Security,Belt bomb,2009
20,35,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,10,Unknown,Male,"Iraq, WardekNinawa Province",Unknown,9,Unknown,Unknown,Residential Area,Civilian,Truck bomb,2009
1,8,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,10,Unknown,Male,"Iraq, SadiyahDiyala Province",Unknown,9,Unknown,Unknown,"Ahmed Al-Karkushi, mayor of Sadiyah",Political,Car bomb,2009
1,5,-1,False,Unknown,Unknown,-1,Chechen Separatists vs. Russia,Russia,11,Unknown,Male,"Russia, NazranIngushetiya",Unknown,9,Unknown,Unknown,Igush Police traffic checkpoint,Security,Truck bomb,2009
2,3,-1,False,Hafez Habibollah,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,12,Unknown,Male,"Afghanistan, Kandahar CityKandahar Province",Unknown,9,Unknown,Unknown,National Directorate of Security (NDS) local headquarters,Security,Belt bomb,2009
