# killed,# wounded,age,assassination?,attacker.name,birth.location,birth.year,campaign.name,country,day,education,gender,location,marital,month,occupation,religion,target.name,type,weapon,year
7,15,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Unknown,"Iraq, BayjiSalah ad Din Province",Unknown,1,Unknown,Unknown,Iraqi Police headquarters,Security,Car bomb,2005
1,5,21,False,Omar Dabaashaka Omar Tabash,"Palestinian Territory, Occupied",1984,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",18,Unknown,Male,"Palestinian Territory, Occupied, Gush Katif (S)Gaza",Unknown,1,Unknown,Unknown,Israeli Defense Forces (IDF) checkpoint,Security,Car bomb,2005
4,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,18,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Jadriyah Office Of Supreme Council of the Islamic Revolution in Iraq,Political,Car bomb,2005
2,3,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,US military convoy,Security,Car bomb,2005
8,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Australian Embassy,Political,Car bomb,2005
18,21,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Iraqi Police headquarters,Security,Car bomb,2005
4,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Joint US and Iraqi military base,Security,Car bomb,2005
15,55,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Shuhada al-Taf Shia Mosque,Civilian,Car bomb,2005
2,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Unknown,Unknown,"Iraq, BasrahAl Basrah Province",Unknown,1,Unknown,Unknown,UK military convoy,Security,Car bomb,2005
0,23,-1,False,Unknown,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,20,Unknown,Male,"Afghanistan, SheberghanJowzjan Province",Unknown,1,Unknown,Unknown,Warlord Abdul Rashid Dostum,Political,Belt bomb,2005
7,42,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,21,Unknown,Unknown,"Iraq, YusufiyahBaghdad Province",Unknown,1,Unknown,Unknown,Iraqi Shia wedding,Civilian,Car bomb,2005
15,40,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,21,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Shuhada al-Taf Shia Mosque,Civilian,Car bomb,2005
0,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,22,Unknown,Male,"Iraq, HillahBabil Province",Unknown,1,Unknown,Unknown,Polish Military Checkpoint,Security,Car bomb,2005
2,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Iraqi National Accord Party Headquarters,Political,Car bomb,2005
7,11,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,26,Unknown,Unknown,"Iraq, RiyadAt Ta'mim (Kirkuk) Province",Unknown,1,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2005
0,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,26,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Coalition military convoy,Security,Car bomb,2005
5,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,1,Unknown,Unknown,peace meeting between Insurgent members and Gov't,Political,Car bomb,2005
15,30,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Unknown,"Iraq, SinjarNinawa Province",Unknown,1,Unknown,Unknown,Kurdish Democratic Party (KDP) offices,Political,Truck bomb,2005
6,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,28,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
8,0,-1,False,Unknown,Sudan,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,29,Unknown,Male,"Iraq, KhanaqinDiyala Province",Unknown,1,Unknown,Unknown,Iraqi Police station,Security,Belt bomb,2005
1,16,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Al-Jawahiri Polling Station,Political,Belt bomb,2005
9,12,-1,False,Unknown,Syria,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Badar Polling Station,Political,Belt bomb,2005
1,4,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Minister Malek Douhan al-Hassan at his home,Political,Belt bomb,2005
1,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Polling Station,Political,Belt bomb,2005
3,9,-1,False,Unknown,Russia,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Maysaloon Intermediate School for Girls being used as a polling station,Political,Belt bomb,2005
2,2,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Al-Assil Polling Station,Political,Belt bomb,2005
5,14,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, HillahBabil Province",Unknown,1,Unknown,Unknown,Bus transporting voters to election,Political,Belt bomb,2005
1,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Polling Station at Al-Zahawi School,Political,Belt bomb,2005
1,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,1,Unknown,Unknown,Al-Shouhada Polling Station,Political,Belt bomb,2005
0,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,3,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Convoy of foreign security contractors,Security,Car bomb,2005
12,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Male,"Iraq, MosulNinawa Province",Unknown,2,Unknown,Unknown,Iraqi Police officers collecting wages,Security,Belt bomb,2005
15,18,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Male,"Iraq, BaqubahDiyala Province",Unknown,2,Unknown,Unknown,Iraqi Police recruits,Security,Car bomb,2005
21,27,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,8,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Iraqi Army recruits,Security,Belt bomb,2005
14,40,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Male,"Iraq, Balad RuzDiyala Province",Unknown,2,Unknown,Unknown,Shia mosque,Civilian,Truck bomb,2005
18,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,12,Unknown,Unknown,"Iraq, MusayyibBabil Province",Unknown,2,Unknown,Unknown,Local government offices,Political,Car bomb,2005
21,120,-1,True,Unknown,Unknown,-1,Isolated Attacks,Lebanon,14,Unknown,Unknown,"Lebanon, BeirutBeyrouth",Unknown,2,Unknown,Unknown,Lebanese former and potentially next Prime Minister Rafik Hariri [killed],Political,Car bomb,2005
0,0,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,2,Unknown,Unknown,"Dialya Province's Deputy Governor Annan al-Khadran, traveling in a convoy",Political,Car bomb,2005
1,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Iraqi National Guard checkpoint,Security,Belt bomb,2005
2,12,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,18,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,2,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2005
17,23,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,18,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Kazimain Shia Mosque,Civilian,Belt bomb,2005
2,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,18,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Ali al-Baya Shia Mosque,Civilian,Belt bomb,2005
4,55,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Iraqi Shia procession,Civilian,Belt bomb,2005
19,50,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Bus transporting Iraqi Shia civilians,Civilian,Motorcycle bomb,2005
2,1,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Iraqi Soldiers in gunfight,Security,Belt bomb,2005
2,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, LatifiyahBaghdad Province",Unknown,2,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2005
4,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Male,"Iraq, BaqubahDiyala Province",Unknown,2,Unknown,Unknown,Iraqi Army building,Security,Car bomb,2005
4,55,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Iraqi Shia civilians,Civilian,Motorcycle bomb,2005
4,30,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,22,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,2,Unknown,Unknown,Iraqi Army convoy,Security,Car bomb,2005
15,35,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Male,"Iraq, TikritSalah ad Din Province",Unknown,2,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2005
5,8,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, IskandariyahBabil Province",Unknown,2,Unknown,Unknown,Headquarters of Shia Supreme Council for the Islamic Revolution in Iraq (SCIRI),Political,Car bomb,2005
5,52,21,False,Abdallah Sa'id Ibrahim Badran,"Palestinian Territory, Occupied",1984,Palestinian Resistance vs. Israel,Israel,25,Unknown,Male,"Israel, Tel AvivTel Aviv Province",Unknown,2,Unknown,Unknown,Israeli club-goers,Civilian,Belt bomb,2005
125,170,30,False,Raed al Benaaka Ra'id Mansur al-Banna,Jordan,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,28,Unknown,Male,"Iraq, HillahBabil Province",Unknown,2,Unknown,Unknown,Iraqi Police and Army Recruits,Security,Car bomb,2005
7,30,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,2,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Army recruits,Security,Car bomb,2005
3,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,2,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
5,7,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,3,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Interior Minister,Political,Car bomb,2005
15,26,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Unknown,"Iraq, BaladSalah ad Din Province",Unknown,3,Unknown,Unknown,Iraqi major and comrades,Security,Car bomb,2005
4,40,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Foreign security contractors staying at hotel,Security,Truck bomb,2005
51,90,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,10,Unknown,Male,"Iraq, MosulNinawa Province",Unknown,3,Unknown,Unknown,Iraqi Shia funeral,Civilian,Belt bomb,2005
4,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, YusufiyahBaghdad Province",Unknown,3,Unknown,Unknown,US military convoy,Security,Car bomb,2005
1,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,3,Unknown,Unknown,Iraqi Traffic Police patrol,Security,Car bomb,2005
5,12,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,16,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,3,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2005
1,1,-1,True,Unknown,Iraq,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Post-secondary,Unknown,"Iraq, MosulNinawa Province",Unknown,3,Unknown,Unknown,Commission of Public Integrity at police headquarters,Security,Belt bomb,2005
1,12,-1,False,Omar Ahmad Abdullah Ali,Egypt,-1,Isolated Attacks,Qatar,20,Unknown,Male,"Qatar, DohaAd Dawhah",Married,3,Professional,Unknown,Doha Players Theater Attached to British School,Civilian,Car bomb,2005
11,14,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,3,Unknown,Unknown,Iraqi Police Commandos,Security,Car bomb,2005
7,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,28,Unknown,Unknown,"Iraq, HillahBabil Province",Unknown,3,Unknown,Unknown,Iraqi Shia pilgrims,Civilian,Motorcycle bomb,2005
7,12,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,31,Unknown,Unknown,"Iraq, TozkhurmatoSalah ad Din Province",Unknown,3,Unknown,Unknown,Joint US and Iraqi Army patrol,Security,Car bomb,2005
3,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,31,Unknown,Unknown,"Iraq, SamarraSalah ad Din Province",Unknown,3,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2005
0,44,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,2,Unknown,Unknown,"Iraq, Abu GhuraybBaghdad Province",Unknown,4,Unknown,Unknown,US-run Abu Ghraib Prison,Security,Car bomb,2005
0,5,22,False,Nabi Muhammad,Unknown,1973,Iraqi Rebels vs. U.S. & Allies,Iraq,4,Unknown,Unknown,"Iraq, Abu GhuraybBaghdad Province",Unknown,4,Unknown,Unknown,US-run Abu Ghraib Prison,Security,Car bomb,2005
3,18,18,False,Hassan Rafaat Ahmed Bashandi,Unknown,1987,Isolated Attacks,Egypt,7,Post-secondary,Male,"Egypt, CairoAl Qahirah",Unknown,4,Unknown,Unknown,Tourists,Civilian,Motorcycle bomb,2005
0,3,-1,False,Hadi bin Mubarak Qahtani,Saudi Arabia,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Male,"Iraq, QaimAl Anbar Province",Unknown,4,Unknown,Unknown,US military base,Security,Car bomb,2005
0,3,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,13,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,US military convoy,Security,Car bomb,2005
4,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Male,"Iraq, MahawilBabil Province",Unknown,4,Unknown,Unknown,Iraqi Police patrol,Security,Belt bomb,2005
4,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Male,"Iraq, TikritSalah ad Din Province",Unknown,4,Unknown,Unknown,US base in one of Saddam Hussein's former palaces,Security,Car bomb,2005
14,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
4,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Male,"Iraq, HillahBabil Province",Unknown,4,Unknown,Unknown,Iraqi Police patrol,Security,Belt bomb,2005
0,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,US military convoy,Security,Car bomb,2005
3,5,24,False,Faiz Ali Salim,Unknown,1981,Iraqi Rebels vs. U.S. & Allies,Iraq,16,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,US Convoy,Political,Car bomb,2005
9,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,16,Unknown,Male,"Iraq, BaqubahDiyala Province",Unknown,4,Unknown,Unknown,Iraqi Policemen at the restaurant,Security,Belt bomb,2005
3,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,"Humanitarian aid worker Marla Ruzicka, her Iraqi aid Faiz Ali Salim and a French national",Political,Car bomb,2005
6,44,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,Iraqi Army recruitment center,Security,Car bomb,2005
2,1,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
9,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,22,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,Shia mosque,Civilian,Car bomb,2005
1,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,23,Unknown,Unknown,"Iraq, Abu GhuraybBaghdad Province",Unknown,4,Unknown,Unknown,US military convoy,Security,Car bomb,2005
0,2,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,23,Unknown,Unknown,"Iraq, Abu-al-KhasibAl Basrah Province",Unknown,4,Unknown,Unknown,Shia mosque,Civilian,Car bomb,2005
7,37,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, TikritSalah ad Din Province",Unknown,4,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2005
23,80,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,Al-Mahdi Shia Mosque,Civilian,Car bomb,2005
13,50,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,29,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,"An Iraqi army patrol, a police patrol, and two barricades near the HQ of the Interior Ministry",Security,Car bomb,2005
1,18,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,Civilian convoy,Civilian,Car bomb,2005
1,4,23,False,Imar Siad,Unknown,1982,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,4,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
2,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,Joint US and Iraqi Army military convoy,Security,Car bomb,2005
2,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,4,Unknown,Unknown,US military patrol,Security,Car bomb,2005
30,50,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,1,Unknown,Male,"Iraq, Tal AfarNinawa Province",Unknown,5,Unknown,Unknown,Family and Supporters of Kurdish Democratic Party (KDP) Official at Funeral,Political,Car bomb,2005
6,14,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,1,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,5,Unknown,Unknown,US military checkpoint,Security,Car bomb,2005
4,15,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,2,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,5,Unknown,Unknown,US military patrol,Security,Car bomb,2005
2,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,2,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,5,Unknown,Unknown,Iraqi police,Security,Car bomb,2005
8,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,2,Unknown,Unknown,"Iraq, YusufiyahBaghdad Province",Unknown,5,Unknown,Unknown,Iraqi Army checkpoint,Security,Truck bomb,2005
60,150,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,4,Unknown,Unknown,"Iraq, ArbilArbil Province",Unknown,5,Unknown,Unknown,Iraqi Police recruits,Security,Car bomb,2005
13,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,5,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,5,Unknown,Unknown,Iraqi Army recruitment center,Security,Car bomb,2005
28,52,29,False,Suwuri Kahn,Unknown,1974,Iraqi Rebels vs. U.S. & Allies,Iraq,6,Unknown,Male,"Iraq, Suwayrah (Wassit)Wasit Province",Unknown,5,Unknown,Unknown,Mokhadar vegetable market,Civilian,Car bomb,2005
9,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,6,Unknown,Unknown,"Iraq, TikritSalah ad Din Province",Unknown,5,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
31,34,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,5,Unknown,Unknown,US military convoy,Security,Car bomb,2005
3,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,5,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
0,3,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,10,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,5,Unknown,Unknown,Iraqi Base for river patrol,Security,Car bomb,2005
7,16,30,False,Mushaib Inza,Unknown,1975,Iraqi Rebels vs. U.S. & Allies,Iraq,10,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,5,Unknown,Unknown,US military convoy,Security,Car bomb,2005
33,80,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Unknown,"Iraq, TikritSalah ad Din Province",Unknown,5,Unknown,Unknown,Shia migrant workers,Civilian,Car bomb,2005
4,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,5,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2005
33,34,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Unknown,"Iraq, HuwayjahAt Ta'mim (Kirkuk) Province",Unknown,5,Unknown,Unknown,Iraqi Army recruitment center,Security,Belt bomb,2005
3,2,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,5,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
14,56,25,False,Jamaal Gabir,Iraq,1980,Iraqi Rebels vs. U.S. & Allies,Iraq,12,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,5,Unknown,Unknown,Market frequented by Iraqi Shia civilians,Civilian,Car bomb,2005
