Address,Cardiovascular,City,County,Emergency Services,Eye,Gastrointestinal,Genitourinary,Latitude,Longitude,Musculoskeletal,Name,Nervous System,Ownership,Phone Number,Provider ID,Skin,State,Type,ZIP Code
44045 RIVERSIDE PARKWAY,396,LEESBURG,LOUDOUN,Yes,0,2353,679,39.074045,-77.477535,2016,INOVA LOUDOUN HOSPITAL,7,Voluntary non-profit - Private,7038586600,490043,2895,VA,Acute Care Hospitals,20176
RR BOX 52 WEST,0,BUCKEYE,POCAHONTAS,Yes,0,0,0,38.186921,-80.13492,0,POCAHONTAS MEMORIAL HOSPITAL,0,Government - Local,3047997400,511314,0,WV,Critical Access Hospitals,24924
21601 76TH AVENUE WEST,391,EDMONDS,SNOHOMISH,Yes,435,1183,428,47.80329,-122.334196,398,SWEDISH EDMONDS HOSPITAL,494,Voluntary non-profit - Private,4256404000,500026,285,WA,Acute Care Hospitals,98026
111 EAST 210TH STREET,1062,BRONX,BRONX,Yes,1934,11571,3694,40.880151,-73.879765,29195,MONTEFIORE MEDICAL CENTER,3341,Voluntary non-profit - Private,7189204321,330059,13876,NY,Acute Care Hospitals,10467
196 -198 NORTH STREET,188,GENEVA,ONTARIO,Yes,495,4125,46,42.877073,-76.96924,1023,GENEVA GENERAL HOSPITAL,272,Voluntary non-profit - Private,3157874175,330058,22,NY,Acute Care Hospitals,14456
1001 BELLEFONTAINE AVENUE,751,LIMA,ALLEN,Yes,0,2537,535,40.735785,-84.0863,1098,LIMA MEMORIAL HEALTH SYSTEM,1499,Voluntary non-profit - Other,4199984731,360009,299,OH,Acute Care Hospitals,45804
1805 27TH STREET,491,PORTSMOUTH,SCIOTO,Yes,413,5110,373,38.7532,-82.978,591,SOUTHERN OHIO MEDICAL CENTER,308,Voluntary non-profit - Other,7403565000,360008,57,OH,Acute Care Hospitals,45662
9660 SOUTH 1300 EAST,112,SANDY,SALT LAKE,Yes,303,5334,274,40.576997,-111.854052,730,ALTA VIEW HOSPITAL,17,Voluntary non-profit - Private,8015012600,460044,39,UT,Acute Care Hospitals,84094
BO MONACILLO CARR NUM 22,0,SAN JUAN,SAN JUAN,Yes,0,0,0,18.466334,-66.105722,0,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,0,Government - Local,7877773535,400127,0,PR,Acute Care Hospitals,935
7500 STATE ROAD,85,CINCINNATI,HAMILTON,Yes,1155,7293,214,39.085823,-84.348863,1819,MERCY HOSPITAL ANDERSON,14,Voluntary non-profit - Church,5136244006,360001,46,OH,Acute Care Hospitals,45255
234 GOODMAN STREET,1027,CINCINNATI,HAMILTON,Yes,379,3873,1293,39.137442,-84.503632,3191,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",455,Voluntary non-profit - Private,5135841000,360003,2139,OH,Acute Care Hospitals,45219
1025 CENTER ST,28,ASHLAND,ASHLAND,Yes,567,1804,416,40.858804,-82.310327,324,SAMARITAN REGIONAL HEALTH SYSTEM,4,Voluntary non-profit - Other,4192890491,360002,30,OH,Acute Care Hospitals,44805
1011 HONOR HEIGHTS DRIVE,0,MUSKOGEE,MUSKOGEE,No,0,0,0,35.763498,-95.413425,0,MUSKOGEE VA MEDICAL CENTER,0,Government Federal,9185773000,37012F,0,OK,ACUTE CARE - VETERANS ADMINISTRATION,74401
3535 OLENTANGY RIVER RD,1879,COLUMBUS,FRANKLIN,Yes,1,3489,1059,40.0306,-83.034299,1111,RIVERSIDE METHODIST HOSPITAL,2620,Voluntary non-profit - Private,6145665000,360006,2277,OH,Acute Care Hospitals,43214
711 MARSHALL STREET,8,LEAVENWORTH,LEAVENWORTH,Yes,282,894,9,39.307297,-94.918431,357,SAINT LUKE'S CUSHING HOSPITAL,1858,Voluntary non-profit - Private,9136841102,170133,21,KS,Acute Care Hospitals,66048
325 MAINE STREET,179,LAWRENCE,DOUGLAS,Yes,157,5763,293,38.978168,-95.247615,637,LAWRENCE MEMORIAL HOSPITAL,1973,Government - Local,7855056100,170137,190,KS,Acute Care Hospitals,66044
4647 ZION AVE,0,SAN DIEGO,SAN DIEGO,Yes,0,0,0,32.791427,-117.09514,0,KAISER FOUNDATION HOSPITAL - SAN DIEGO,0,Voluntary non-profit - Other,6195285000,50515,0,CA,Acute Care Hospitals,92120
15248 11TH ST,0,VICTORVILLE,SAN BERNARDINO,Yes,0,0,0,34.528167,-117.293911,0,VICTOR VALLEY GLOBAL MEDICAL CENTER,0,Voluntary non-profit - Private,7602458691,50517,0,CA,Acute Care Hospitals,92392
6501 COYLE AVE,0,CARMICHAEL,SACRAMENTO,Yes,0,0,0,38.669674,-121.313826,0,MERCY SAN JUAN MEDICAL CENTER,0,Voluntary non-profit - Other,9165375000,50516,0,CA,Acute Care Hospitals,95608
99 MONTECILLO RD,0,SAN RAFAEL,MARIN,Yes,0,0,0,38.003965,-122.555288,0,KAISER FOUNDATION HOSPITAL,0,Voluntary non-profit - Other,4154442000,50510,0,CA,Acute Care Hospitals,94903
27400 HESPERIAN BLVD,0,HAYWARD,ALAMEDA,Yes,0,0,0,37.630604,-122.095229,0,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD,0,Voluntary non-profit - Other,5107844000,50512,0,CA,Acute Care Hospitals,94545
1026 RIVER OAKS DRIVE,9,FLOWOOD,RANKIN,No,0,0,12,32.325441,-90.106928,0,WOMAN'S HOSPITAL AT RIVER OAKS,0,Proprietary,6019361000,250136,0,MS,Acute Care Hospitals,39232
PO BOX 548,0,SELLS,PIMA,No,0,0,0,31.912022,-111.881234,0,SELLS INDIAN HEALTH SERVICE HOSPITAL,0,Government - Federal,5203837200,30074,0,AZ,Acute Care Hospitals,85634
18220 TOMBALL PARKWAY,260,HOUSTON,HARRIS,Yes,15,2152,401,29.966028,-95.551269,1249,METHODIST WILLOWBROOK HOSPITAL,329,Voluntary non-profit - Church,2814771000,450844,2816,TX,Acute Care Hospitals,77070
1050 MCDONOUGH ROAD,0,JACKSON,BUTTS,Yes,0,0,0,33.304511,-83.97987,0,SYLVAN GROVE HOSPITAL,0,Government - Hospital District or Authority,7707757861,111319,0,GA,Critical Access Hospitals,30233
88 MARTIN LUTHER KING JR DRIVE,0,FORSYTH,MONROE,Yes,0,149,0,33.033002,-83.946438,5,MONROE COUNTY HOSPITAL,0,Government - Hospital District or Authority,4789942521,111318,3,GA,Critical Access Hospitals,31029
1501 S POTOMAC ST,0,AURORA,ARAPAHOE,Yes,0,0,0,39.690082,-104.832377,0,"MEDICAL CENTER OF AURORA, THE",0,Proprietary,3036952600,60100,0,CO,Acute Care Hospitals,80012
100 HEALTH PARK DRIVE,0,LOUISVILLE,BOULDER,Yes,0,0,0,39.95209,-105.151655,0,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,0,Voluntary non-profit - Church,3036731000,60103,0,CO,Acute Care Hospitals,80027
11740 COLUMBIA STREET,0,BLAKELY,EARLY,Yes,0,0,0,31.373161,-84.94887,0,PIONEER COMMUNITY HOSPITAL OF EARLY,0,Voluntary non-profit - Private,2297234241,111314,0,GA,Critical Access Hospitals,39823
101 LAKE OCONEE PARKWAY,0,EATONTON,PUTNAM,Yes,39,265,80,33.441046,-83.263854,23,PUTNAM GENERAL HOSPITAL,115,Government - Hospital District or Authority,7064852711,111313,2,GA,Critical Access Hospitals,31024
2551 W 84TH AVENUE,0,WESTMINSTER,JEFFERSON,Yes,0,0,0,39.850118,-105.018155,0,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL,0,Voluntary non-profit - Church,3034303201,60104,0,CO,Acute Care Hospitals,80031
1400 JACKSON ST,0,DENVER,DENVER,No,0,0,0,39.739123,-104.942071,0,NATIONAL JEWISH HEALTH,0,Voluntary non-profit - Private,3033884461,60107,0,CO,Acute Care Hospitals,80206
1960 HIGHWAY 247 CONNECTOR,0,BYRON,PEACH,Yes,0,330,12,32.604878,-83.75913,18,"MEDICAL CENTER OF PEACH COUNTY, THE",5,Government - Hospital District or Authority,4786542000,111310,20,GA,Critical Access Hospitals,31008
2323 N LAKE DR,1946,MILWAUKEE,MILWAUKEE,Yes,902,8192,3052,43.061858,-87.879742,1548,COLUMBIA ST MARYS HOSPITAL MILWAUKEE,2190,Voluntary non-profit - Church,4142911210,520051,4420,WI,Acute Care Hospitals,53211
375 DIXMYTH AVENUE,1026,CINCINNATI,HAMILTON,Yes,299,4458,401,39.140061,-84.520645,1373,GOOD SAMARITAN HOSPITAL,2601,Voluntary non-profit - Church,5138622601,360134,228,OH,Acute Care Hospitals,45220
11100 EUCLID AVENUE,1744,CLEVELAND,CUYAHOGA,Yes,695,9073,2894,41.507664,-81.605927,2373,UNIVERSITY HOSPITALS CASE MEDICAL CENTER,4612,Voluntary non-profit - Private,2168441000,360137,1176,OH,Acute Care Hospitals,44106
223 CIBECUE CIRCLE ROAD,0,SAN CARLOS,GILA,No,0,0,0,33.345335,-110.453155,0,SAN CARLOS INDIAN HOSPITAL,0,Government - Federal,9284757347,30077,0,AZ,Acute Care Hospitals,85550
200 EAST STATE STREET,72,ALLIANCE,STARK,Yes,130,1649,439,40.902209,-81.102694,1965,ALLIANCE COMMUNITY HOSPITAL,1705,Voluntary non-profit - Other,3305967527,360131,2957,OH,Acute Care Hospitals,44601
405 GRAND AVENUE,698,DAYTON,MONTGOMERY,Yes,353,6521,437,39.796247,-84.319638,2433,GRANDVIEW HOSPITAL & MEDICAL CENTER,1200,Voluntary non-profit - Other,9377233312,360133,147,OH,Acute Care Hospitals,45405
630 EATON AVENUE,272,HAMILTON,BUTLER,Yes,0,964,128,39.415506,-84.57263,1307,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,198,Voluntary non-profit - Private,5138672000,360132,2959,OH,Acute Care Hospitals,45013
1109 NORTH 100 WEST,0,BEAVER,BEAVER,Yes,0,0,2,38.290197,-112.643166,0,BEAVER VALLEY HOSPITAL,0,Government - Local,4354387102,460035,19,UT,Acute Care Hospitals,84713
620 E MONROE,32,MEXICO,AUDRAIN,Yes,122,1002,67,39.172879,-91.87692,180,AUDRAIN MEDICAL CENTER,291,Voluntary non-profit - Private,5735825000,260064,60,MO,Acute Care Hospitals,65265
PO BOX 649,0,FORT DEFIANCE,APACHE,Yes,0,0,0,35.74446,-109.076483,0,FORT DEFIANCE INDIAN HOSPITAL,0,Government - Federal,9287298000,30071,0,AZ,Acute Care Hospitals,86504
29 LEWIS AVENUE,0,GREAT BARRINGTON,BERKSHIRE,Yes,0,0,0,42.191997,-73.372313,0,FAIRVIEW HOSPITAL,0,Voluntary non-profit - Private,4135280790,221302,0,MA,Critical Access Hospitals,1230
2033 MAIN STREET,0,ATHOL,WORCESTER,Yes,0,0,0,42.586062,-72.208184,0,ATHOL MEMORIAL HOSPITAL,0,Voluntary non-profit - Private,9782493511,221303,0,MA,Critical Access Hospitals,1331
ONE HOSPITAL ROAD PO BOX 1477,0,OAK BLUFFS,DUKES,No,0,0,0,41.460325,-70.580348,0,MARTHA'S VINEYARD HOSPITAL INC,0,Voluntary non-profit - Private,5086930410,221300,0,MA,Critical Access Hospitals,2557
300 NORTH AVENUE,819,BATTLE CREEK,CALHOUN,Yes,0,1191,230,42.331114,-85.178173,196,BRONSON BATTLE CREEK HOSPITAL,15,Proprietary,2699668000,230075,226,MI,Acute Care Hospitals,49017
602 MICHIGAN AVE,339,HOLLAND,OTTAWA,Yes,656,6364,416,42.774711,-86.113931,1317,HOLLAND COMMUNITY HOSPITAL,82,Voluntary non-profit - Private,6163925141,230072,72,MI,Acute Care Hospitals,49423
1447 N HARRISON,58680,SAGINAW,SAGINAW,Yes,347,6781,5620,43.428412,-83.956022,6533,"COVENANT MEDICAL CENTER, INC",1199,Voluntary non-profit - Other,9895834000,230070,8834,MI,Acute Care Hospitals,48602
23901 LAHSER,0,SOUTHFIELD,OAKLAND,No,631,0,0,42.464556,-83.262188,0,STRAITH HOSPITAL FOR SPECIAL SURGERY,0,Voluntary non-profit - Private,2483573360,230071,0,MI,Acute Care Hospitals,48033
768 MOUNTAIN RANCH RD,0,SAN ANDREAS,CALAVERAS,Yes,0,0,0,38.190395,-120.669859,0,MARK TWAIN MEDICAL CENTER,0,Voluntary non-profit - Other,2097542515,51332,0,CA,Critical Access Hospitals,95249
6900 N DURANGO DR,76,LAS VEGAS,CLARK,Yes,0,774,146,36.286788,-115.286039,419,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,2,Voluntary non-profit - Private,7028359700,290054,45,NV,Acute Care Hospitals,89149
228 W MCDOWELL AVE,0,ALTURAS,MODOC,Yes,0,0,0,41.479999,-120.545394,0,MODOC MEDICAL CENTER,0,Government - Hospital District or Authority,5302335131,51330,0,CA,Critical Access Hospitals,96101
2050 VIBORG RD,0,SOLVANG,SANTA BARBARA,Yes,0,0,0,34.60213,-120.126006,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL,0,Voluntary non-profit - Private,8056886431,51331,0,CA,Critical Access Hospitals,93463
600 SOUTH MONROE,272,ENID,GARFIELD,Yes,0,1155,119,36.390334,-97.887563,258,INTEGRIS BASS BAPTIST HEALTH CENTER,21,Voluntary non-profit - Private,5802332300,370016,11,OK,Acute Care Hospitals,73701
111 NORTH BAILEY STREET,18,PRYOR,MAYES,No,0,0,4,36.307485,-95.305335,0,INTEGRIS MAYES COUNTY MEDICAL CENTER,0,Voluntary non-profit - Other,9188251600,370015,0,OK,Acute Care Hospitals,74361
1800 UNIVERSITY BOULEVARD,104,DURANT,BRYAN,Yes,0,10,103,34.006549,-96.393983,17,MEDICAL CENTER OF SOUTHEASTERN OKLAHOMA,6,Proprietary,4059243080,370014,1884,OK,Acute Care Hospitals,74702
4300 WEST MEMORIAL ROAD,712,OKLAHOMA CITY,OKLAHOMA,Yes,305,604,511,35.606867,-97.599583,1318,"MERCY HOSPITAL OKLAHOMA CITY, INC",1,Voluntary non-profit - Church,4057523754,370013,78,OK,Acute Care Hospitals,73120
2115 PARK VIEW DRIVE,14,EL RENO,CANADIAN,Yes,0,173,16,35.529797,-97.980678,17,MERCY HOSPITAL EL RENO,241,Voluntary non-profit - Church,4052622640,370011,2,OK,Acute Care Hospitals,73036
20333 WEST 151ST STREET,443,OLATHE,JOHNSON,Yes,506,6158,616,38.852626,-94.822725,2345,OLATHE MEDICAL CENTER,2799,Voluntary non-profit - Private,9137914200,170049,1883,KS,Acute Care Hospitals,66061
602 INDIANA AVENUE,49559,LUBBOCK,LUBBOCK,Yes,1664,6667,2306,33.588137,-101.891929,3654,UNIVERSITY MEDICAL CENTER,1193,Government - Hospital District or Authority,8067758200,450686,1301,TX,Acute Care Hospitals,79415
PONCE BY PASS #2213,0,PONCE,PONCE,Yes,0,0,0,18.011077,-66.614062,0,HOSPITAL DAMAS INC,0,Voluntary non-profit - Private,7878408460,400022,0,PR,Acute Care Hospitals,717
14 6TH AVE SW,0,BOWMAN,BOWMAN,Yes,0,44,0,46.182069,-103.403754,0,SOUTHWEST HEALTHCARE SERVICES,0,Voluntary non-profit - Private,7015235265,351313,2,ND,Critical Access Hospitals,58623
3901 RAINBOW BLVD,709791,KANSAS CITY,WYANDOTTE,Yes,0,7365,15058,39.056896,-94.611441,17297,UNIVERSITY OF KANSAS HOSPITAL,79763,Government - Hospital District or Authority,9135887332,170040,22634,KS,Acute Care Hospitals,66103
3500 EAST FRANK PHILLIPS BOULEVARD,1293,BARTLESVILLE,WASHINGTON,Yes,0,214,851,36.751936,-95.940736,31,JANE PHILLIPS MEDICAL CENTER,60,Voluntary non-profit - Private,9183337200,370018,977,OK,Acute Care Hospitals,74006
501 E HAMPDEN AVENUE,0,ENGLEWOOD,ARAPAHOE,Yes,0,0,0,39.654128,-104.981583,0,SWEDISH MEDICAL CENTER,0,Proprietary,3037885000,60034,0,CO,Acute Care Hospitals,80113
1100 CARSON AVENUE,0,LA JUNTA,OTERO,Yes,0,0,0,37.97891,-103.548722,0,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,0,Voluntary non-profit - Private,7193836000,60036,0,CO,Acute Care Hospitals,81050
2222 N NEVADA AVE,0,COLORADO SPRINGS,EL PASO,Yes,0,0,0,38.86559,-104.821819,0,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,0,Voluntary non-profit - Private,7197765000,60031,0,CO,Acute Care Hospitals,80907
2000 BOISE AVE,0,LOVELAND,LARIMER,Yes,0,0,0,40.4134,-105.053551,0,MCKEE MEDICAL CENTER,0,Voluntary non-profit - Private,9706694640,60030,0,CO,Acute Care Hospitals,80538
4567 E 9TH AVENUE,0,DENVER,DENVER,Yes,0,0,0,39.732447,-104.933973,0,ROSE MEDICAL CENTER,0,Proprietary,3033202121,60032,0,CO,Acute Care Hospitals,80220
901 WESTLAKE DRIVE,11,COLUMBIA,ADAIR,Yes,241,417,20,37.094129,-85.29359,110,WESTLAKE REGIONAL HOSPITAL,0,Government - Hospital District or Authority,2703844753,180149,130,KY,Acute Care Hospitals,42728
222 S HERLONG AVE,366,ROCK HILL,YORK,Yes,0,2175,572,34.956853,-81.05266,2674,PIEDMONT MEDICAL CENTER,1617,Proprietary,8033291234,420002,3377,SC,Acute Care Hospitals,29730
106 PARK DRIVE- PO DRAWER Z,0,HOT SPRINGS,BATH,Yes,0,0,0,37.999399,-79.831587,0,BATH COMMUNITY HOSPITAL,0,Voluntary non-profit - Private,5408397000,491300,0,VA,Critical Access Hospitals,24445
169 ASHLEY AVE,18,CHARLESTON,CHARLESTON,Yes,0,0,15,32.784352,-79.946823,1,MUSC MEDICAL CENTER,2,Government - State,8437922300,420004,1,SC,Acute Care Hospitals,29425
301 E JACKSON ST,12,DILLON,DILLON,Yes,0,547,30,34.42127,-79.366105,129,MCLEOD MEDICAL CENTER - DILLON,0,Voluntary non-profit - Private,8437744111,420005,54,SC,Acute Care Hospitals,29536
501 VAN BUREN STREET,27,FOSTORIA,SENECA,Yes,130,461,70,41.163121,-83.423262,260,FOSTORIA COMMUNITY HOSPITAL,0,Voluntary non-profit - Private,4194357734,361318,12,OH,Critical Access Hospitals,44830
601 EAST ST N,0,ELGIN,GRANT,Yes,0,0,0,46.407468,-101.842045,0,JACOBSON MEMORIAL HOSPITAL  CARE CENTER,0,Voluntary non-profit - Private,7015842792,351314,0,ND,Critical Access Hospitals,58533
100 HOSPITAL AVENUE,858,DUBOIS,CLEARFIELD,Yes,303,127,668,41.11492,-78.775151,1427,PENN HIGHLANDS DUBOIS,764,Voluntary non-profit - Other,8143712200,390086,1926,PA,Acute Care Hospitals,15801
3400 HIGHWAY 78 EAST,0,JASPER,WALKER,Yes,0,0,0,33.842832,-87.235999,0,WALKER BAPTIST MEDICAL CENTER,0,Voluntary non-profit - Private,2053874000,10089,0,AL,Acute Care Hospitals,35502
6245 INKSTER RD,406,GARDEN CITY,WAYNE,Yes,1084,4739,1399,42.332616,-83.312204,2526,GARDEN CITY HOSPITAL,3635,Voluntary non-profit - Private,7344213300,230244,311,MI,Acute Care Hospitals,48135
2451 FILLINGIM STREET,0,MOBILE,MOBILE,Yes,0,0,0,30.707288,-88.098563,0,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,0,Government - State,2514717110,10087,0,AL,Acute Care Hospitals,36617
1530 U S HIGHWAY 43,0,WINFIELD,MARION,Yes,0,0,0,33.930952,-87.824744,0,NORTHWEST MEDICAL CENTER,0,Proprietary,2054877736,10086,0,AL,Acute Care Hospitals,35594
1201 7TH STREET SE,0,DECATUR,MORGAN,Yes,0,0,0,34.591174,-86.972717,0,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,0,Government - Hospital District or Authority,2563412000,10085,0,AL,Acute Care Hospitals,35601
331 NORTH 400 WEST,14,OREM,UTAH,Yes,193,0,45,40.303401,-111.705449,197,OREM COMMUNITY HOSPITAL,467,Voluntary non-profit - Private,8017143307,460043,12,UT,Acute Care Hospitals,84057
1613 NORTH MCKENZIE STREET,0,FOLEY,BALDWIN,Yes,0,0,0,30.426998,-87.683856,0,SOUTH BALDWIN REGIONAL MEDICAL CENTER,0,Proprietary,2519493400,10083,0,AL,Acute Care Hospitals,36535
305 S STATE ST  POST OFFICE BOX 4450,368,ABERDEEN,BROWN,Yes,0,592,404,45.464699,-98.486483,443,AVERA ST LUKES,24093,Voluntary non-profit - Church,6056225000,430014,112,SD,Acute Care Hospitals,57401
801 E SIOUX,24,PIERRE,HUGHES,Yes,284,187,65,44.362355,-100.34596,48,AVERA ST MARY'S HOSPITAL,0,Voluntary non-profit - Church,6052243100,430015,35,SD,Acute Care Hospitals,57501
508 FULTON STREET,0,DURHAM,DURHAM,No,0,0,0,36.009482,-78.937799,0,DURHAM VA MEDICAL CENTER,0,Government Federal,9192860411,34012F,0,NC,ACUTE CARE - VETERANS ADMINISTRATION,27705
11133 DUNN ROAD,1114,SAINT LOUIS,SAINT LOUIS,Yes,3,2281,321,38.776592,-90.240423,630,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,1290,Voluntary non-profit - Private,3146535000,260180,1568,MO,Acute Care Hospitals,63136
1106 COLEGATE DRIVE,0,MARIETTA,WASHINGTON,Yes,0,0,0,39.439806,-81.443771,0,SELBY GENERAL HOSPITAL,0,Voluntary non-profit - Private,7405682000,361319,0,OH,Critical Access Hospitals,45750
1120 MORNINGSIDE DR,0,PERRY,HOUSTON,Yes,0,2,0,32.45961,-83.709672,4,PERRY HOSPITAL,0,Voluntary non-profit - Private,4789873600,110153,0,GA,Acute Care Hospitals,31069
821 N COBB STREET  POST OFFICE BOX 690,114,MILLEDGEVILLE,BALDWIN,Yes,552,3732,184,33.080143,-83.232099,165,OCONEE REGIONAL MEDICAL CENTER,10,Voluntary non-profit - Private,4784543550,110150,20,GA,Acute Care Hospitals,31061
201 WEST AVALON AVENUE,0,MUSCLE SHOALS,COLBERT,Yes,0,0,0,34.744973,-87.675612,0,SHOALS HOSPITAL,0,Government - Hospital District or Authority,2563861601,10157,0,AL,Acute Care Hospitals,35661
1250 S 18TH ST,109,FERNANDINA BEACH,NASSAU,Yes,675,3362,42,30.653071,-81.448669,257,BAPTIST MEDICAL CENTER - NASSAU,17,Government - Local,9043213500,100140,21,FL,Acute Care Hospitals,32034
15155 HIGHWAY 43,0,RUSSELLVILLE,FRANKLIN,Yes,0,0,0,34.517115,-87.717689,0,RUSSELLVILLE HOSPITAL,0,Proprietary,2563321611,10158,0,AL,Acute Care Hospitals,35653
4250 HOSPITAL DR,3,MARIANNA,JACKSON,Yes,0,1056,116,30.786751,-85.241891,174,JACKSON HOSPITAL,14,Government - Hospital District or Authority,8507182620,100142,14,FL,Acute Care Hospitals,32446
350 WEST THOMAS ROAD,0,PHOENIX,MARICOPA,Yes,0,0,0,33.480833,-112.079297,0,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,0,Voluntary non-profit - Church,6024063000,30024,0,AZ,Acute Care Hospitals,85013
1200 NORTH BEAVER STREET,0,FLAGSTAFF,COCONINO,Yes,0,0,0,35.20832,-111.643986,0,FLAGSTAFF MEDICAL CENTER,0,Voluntary non-profit - Private,9287732009,30023,0,AZ,Acute Care Hospitals,86001
2601 EAST ROOSEVELT STREET,0,PHOENIX,MARICOPA,Yes,0,0,0,33.45756,-112.026244,0,MARICOPA MEDICAL CENTER,0,Government - Local,6023445011,30022,0,AZ,Acute Care Hospitals,85008
414 W JEFFERSON PO BOX 396,0,MAHNOMEN,MAHNOMEN,Yes,0,0,0,47.311106,-95.973293,0,MAHNOMEN HEALTH CENTER,0,Voluntary non-profit - Other,2189352511,241300,0,MN,Critical Access Hospitals,56557
600 MAIN AVE S,0,BAUDETTE,LAKE OF THE WOODS,Yes,0,0,0,48.707612,-94.600058,0,LAKEWOOD HEALTH CENTER,0,Voluntary non-profit - Church,2186342120,241301,0,MN,Critical Access Hospitals,56623
920 BELL AVENUE PO BOX 188,0,WESTBROOK,COTTONWOOD,Yes,0,0,0,44.045258,-95.43883,0,SANFORD WESTBROOK MEDICAL CENTER,0,Voluntary non-profit - Private,5072746121,241302,0,MN,Critical Access Hospitals,56183
251 FIFTH STREET EAST,0,TRACY,LYON,Yes,0,0,0,44.232264,-95.60677,0,SANFORD TRACY,0,Voluntary non-profit - Private,5076293200,241303,0,MN,Critical Access Hospitals,56175
401 12TH STREET NORTH,0,WHEATON,TRAVERSE,Yes,0,0,0,45.808082,-96.500563,0,SANFORD MEDICAL CENTER WHEATON,0,Voluntary non-profit - Private,3205638226,241304,0,MN,Critical Access Hospitals,56296
200 BUNKER HILL DRIVE,0,AITKIN,AITKIN,Yes,0,0,0,46.530066,-93.690775,0,RIVERWOOD HEALTHCARE CENTER,0,Voluntary non-profit - Private,2189275501,241305,0,MN,Critical Access Hospitals,56431
611 EAST FAIRVIEW,0,OLIVIA,RENVILLE,Yes,0,0,0,44.77428,-94.9843,0,RENVILLE COUNTY HOSPITAL AND CLINICS,0,Voluntary non-profit - Other,3205231261,241306,0,MN,Critical Access Hospitals,56277
2400 E 17TH ST,7407,COLUMBUS,BARTHOLOMEW,Yes,0,153,5319,39.216877,-85.896392,854,COLUMBUS REGIONAL HOSPITAL,28,Government - Local,8123794441,150112,3151,IN,Acute Care Hospitals,47201
1515 N MADISON AVE,18,ANDERSON,MADISON,Yes,0,4,11,40.130385,-85.69332,5,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,67,Voluntary non-profit - Private,7652984242,150113,0,IN,Acute Care Hospitals,46011
800 W 9TH ST,213,JASPER,DUBOIS,Yes,662,3569,429,38.394992,-86.940895,640,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,6,Voluntary non-profit - Church,8129962345,150115,1144,IN,Acute Care Hospitals,47546
161 MOUNT PELIA RD,24,MARTIN,WEAKLEY,Yes,0,754,36,36.334651,-88.868584,121,VOLUNTEER COMMUNITY HOSPITAL,3,Proprietary,7315874261,440061,19,TN,Acute Care Hospitals,38237
303 N JACKSON STREET,0,MORRISON,WHITESIDE,Yes,0,0,0,41.810684,-89.955733,0,MORRISON COMMUNITY HOSPITAL,0,Government - Hospital District or Authority,8157724003,141329,0,IL,Critical Access Hospitals,61270
FERRELL ROAD,0,ROSICLARE,HARDIN,Yes,0,0,0,37.42349,-88.373388,0,HARDIN COUNTY GENERAL HOSPITAL,0,Voluntary non-profit - Private,6182856634,141328,0,IL,Critical Access Hospitals,62982
171 FAIRVIEW ROAD,455,MOORESVILLE,IREDELL,Yes,0,95,210,35.549068,-80.854179,33,LAKE NORMAN REGIONAL MEDICAL CENTER,90,Proprietary,7046604000,340129,139,NC,Acute Care Hospitals,28117
"28 CHICK STREET, PO BOX 850",0,METROPOLIS,MASSAC,Yes,0,0,0,37.166113,-88.739641,0,MASSAC MEMORIAL HOSPITAL,0,Government - Hospital District or Authority,6185242176,141323,0,IL,Critical Access Hospitals,62960
200 STAHLHUT DRIVE,294,LINCOLN,LOGAN,Yes,130,11,224,40.152339,-89.388274,458,ABRAHAM LINCOLN MEMORIAL HOSPITAL,185,Voluntary non-profit - Private,2177322161,141322,1212,IL,Critical Access Hospitals,62656
201 BAILEY LANE,0,BENTON,FRANKLIN,Yes,0,0,0,38.009174,-88.916872,0,FRANKLIN HOSPITAL,0,Government - Hospital District or Authority,6184393761,141321,0,IL,Critical Access Hospitals,62812
721 E COURT STREET,0,PARIS,EDGAR,Yes,0,0,0,39.60573,-87.676238,0,PARIS COMMUNITY HOSPITAL,0,Voluntary non-profit - Other,2174654141,141320,0,IL,Critical Access Hospitals,61944
1418 COLLEGE DRIVE,0,MOUNT CARMEL,WABASH,Yes,0,0,0,38.422044,-87.769305,0,WABASH GENERAL HOSPITAL,0,Government - Hospital District or Authority,6182628621,141327,0,IL,Critical Access Hospitals,62863
