abandoned,air traffic control tower,belltower,bridge,casino,city,city_id,commercial,completed.year,country,country id,current,education,exhibition,floors above,government,height,hospital,hotel,id,industrial,is completed,is started,latitude,library,longitude,material,multiple,museum,name,number of purposes,observation,office,other,rank,religious,residential,retail,serviced apartments,started.year,telecommunications
False,False,False,False,False,Atlantic City,1501,False,1930,US,163,completed,False,False,23,False,112.7799987793,False,True,10269,False,True,True,39.357639312744,False,-74.43189239502,steel,False,False,Claridge Tower at Bally`s,1,False,False,False,1479,False,False,False,False,1929,False
False,False,False,False,False,Honolulu,1592,False,1982,US,163,completed,False,False,41,False,112.75,False,False,22447,False,True,False,21.346820831299,False,-157.90992736816,concrete,False,False,Franklin Towers,1,False,False,False,1480,False,True,False,False,0,False
False,False,False,False,False,Honolulu,1592,False,1978,US,163,completed,False,False,40,False,112.75,False,False,22520,False,True,False,21.285499572754,False,-157.8352355957,concrete,False,False,Canterbury Place,1,False,False,False,1481,False,True,False,False,0,False
False,False,False,False,False,Atlanta,1509,False,2009,US,163,completed,False,False,25,False,112.65000152588,False,False,9227,False,True,True,33.845970153809,False,-84.371726989746,concrete,False,False,Terminus 200,1,False,True,False,1482,False,False,False,False,2007,False
False,False,False,False,False,Detroit,1559,False,1928,US,163,completed,False,False,35,False,112.59999847412,False,False,10577,False,True,True,42.335571289062,False,-83.050407409668,steel,False,False,Broderick Tower Lofts,1,False,False,False,1483,False,True,False,False,1926,False
False,False,False,False,False,Honolulu,1592,False,1984,US,163,completed,False,False,44,False,112.5,False,True,22122,False,True,False,21.283950805664,False,-157.83085632324,concrete,False,False,Ohana Maile Sky Court,1,False,False,False,1484,False,False,False,False,0,False
False,False,False,False,False,Honolulu,1592,False,1979,US,163,completed,False,False,38,False,112.5,False,True,22121,False,True,False,21.274820327759,False,-157.82290649414,concrete,False,False,"Pacific Beach Hotel, Oceanarium Tower",1,False,False,False,1485,False,False,False,False,0,False
False,False,False,False,False,Miami,1632,False,2006,US,163,completed,False,False,35,False,112.5,False,False,18900,False,True,True,25.768129348755,False,-80.195686340332,concrete,False,False,NeoVertika,1,False,False,False,1486,False,True,False,False,2004,False
False,False,False,False,False,New York City,1641,False,1987,US,163,completed,False,False,34,False,112.5,False,False,16690,False,True,False,40.78475189209,False,-73.949188232422,concrete,False,False,Normandie Court Apartments I,1,False,False,False,1487,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1986,US,163,completed,False,False,34,False,112.5,False,False,16691,False,True,False,40.784450531006,False,-73.9482421875,concrete,False,False,Normandie Court Apartments II-IV,1,False,False,False,1487,False,True,False,False,0,False
False,False,False,False,False,Fort Lauderdale,1574,False,2016,US,163,under construction,False,False,29,False,112.5,False,False,17168,False,True,True,26.120420455933,False,-80.1357421875,concrete,False,False,215 S.E. 8th Avenue,1,False,False,False,1489,False,True,False,False,2014,False
False,False,False,False,False,Chicago,1539,False,2015,US,163,completed,False,False,33,False,112.41999816895,False,False,14683,False,True,True,41.879001617432,False,-87.646629333496,concrete,False,False,Arkadia Tower,1,False,False,False,1490,False,True,False,False,2013,False
False,False,False,False,False,Chicago,1539,False,1992,US,163,completed,False,False,33,False,112.33999633789,False,True,10020,False,True,False,41.888999938965,False,-87.619842529297,concrete,False,False,Sheraton Chicago Hotel & Towers,1,False,False,False,1491,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2008,US,163,completed,False,False,32,False,112.2200012207,False,False,11100,False,True,True,41.858619689941,False,-87.62425994873,concrete,False,False,1720 South Michigan,1,False,False,False,1492,False,True,False,False,2006,False
False,False,False,False,False,Miami,1632,False,2000,US,163,completed,False,False,39,False,112.19999694824,False,False,18901,False,True,False,25.793050765991,False,-80.187316894531,concrete,False,False,Bay Parc Plaza,1,False,False,False,1493,False,True,False,False,0,False
False,False,False,False,True,Las Vegas,1610,False,1993,US,163,completed,False,False,36,False,112.19999694824,False,True,14139,False,True,True,36.124740600586,False,-115.17198944092,concrete,False,False,Treasure Island Hotel & Casino,2,False,False,False,1494,False,False,False,False,1992,False
False,False,False,False,False,Cincinnati,1550,False,1984,US,163,completed,False,False,29,False,112.19999694824,False,False,21079,False,True,False,39.102291107178,False,-84.508567810059,steel,False,False,Chiquita Center,1,False,True,False,1495,False,False,False,False,0,False
False,False,False,False,False,Toledo,1701,False,1932,US,163,completed,False,False,27,False,112.19999694824,False,False,14173,False,True,False,41.651321411133,False,-83.535148620605,steel,False,False,National City Bank Building,1,False,True,False,1496,False,False,False,False,0,False
False,False,False,False,False,Phoenix,1658,False,1994,US,163,completed,False,False,20,False,112.19999694824,False,False,20670,False,True,True,33.44873046875,False,-112.07739257812,concrete,False,False,Phoenix City Hall,1,False,False,False,1497,False,False,False,False,1992,False
False,False,False,False,False,Honolulu,1592,False,2008,US,163,completed,False,False,38,False,112.16999816895,False,True,9206,False,True,True,21.283979415894,False,-157.8373260498,concrete,False,False,Grand Waikikian,2,False,False,False,1498,False,True,False,False,2006,False
False,False,False,False,False,New York City,1641,False,2007,US,163,completed,False,False,36,False,112.16999816895,False,False,11517,False,True,True,40.744361877441,False,-73.991416931152,concrete,False,False,Chelsea Landmark,1,False,False,False,1499,False,True,False,False,2005,False
False,False,False,False,False,Chicago,1539,False,2012,US,163,completed,False,False,32,False,112.16999816895,False,False,12337,False,True,True,41.976100921631,False,-87.653167724609,concrete,False,False,The Admiral at the Lake,1,False,False,False,1500,False,True,False,False,2008,False
False,False,False,False,False,New York City,1641,False,2009,US,163,completed,False,False,26,True,112.16000366211,False,False,13927,False,True,True,40.750701904297,False,-73.968887329102,concrete,False,False,New United States Mission to the United Nations,1,False,False,False,1501,False,False,False,False,2006,False
False,False,False,False,False,Chicago,1539,False,0,US,163,vision,False,False,32,False,112.15000152588,False,False,23912,False,False,False,41.891368865967,False,-87.637603759766,concrete,False,False,353 West Grand Avenue,1,False,False,False,1502,False,True,False,False,0,False
False,False,False,False,False,Honolulu,1592,False,2009,US,163,completed,False,False,39,False,112.08999633789,False,True,17507,False,True,True,0,False,0,concrete,False,False,Trump International Hotel Waikiki Beach Walk,1,False,False,False,1503,False,False,False,False,2006,False
False,False,False,False,False,Los Angeles,1611,False,1991,US,163,completed,False,False,22,False,112,False,False,4916,False,True,False,34.052810668945,False,-118.23908233643,steel,False,False,Roybal Federal Building,1,False,True,False,1504,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2017,US,163,under construction,False,False,30,False,111.90000152588,False,False,20936,False,True,True,40.757678985596,False,-73.998031616211,concrete,False,False,509 West 38th Street,1,False,False,False,1505,False,True,False,False,2015,False
False,False,False,False,False,Chicago,1539,False,1966,US,163,completed,False,False,42,False,111.86000061035,False,False,11101,False,True,True,41.945049285889,False,-87.642150878906,concrete,False,False,Hawthorne House,1,False,False,False,1506,False,True,False,False,1965,False
False,False,False,False,False,Chicago,1539,False,2004,US,163,completed,False,False,34,False,111.86000061035,False,False,11102,False,True,True,41.868789672852,False,-87.625442504883,concrete,False,False,1111 South Wabash,1,False,False,False,1507,False,True,False,False,2001,False
False,False,False,False,False,Boston,1524,False,1973,US,163,completed,False,False,28,False,111.86000061035,False,False,22473,False,True,False,42.344940185547,False,-71.08277130127,concrete,False,False,177 Huntington,1,False,True,False,1508,False,False,False,False,0,False
False,False,False,False,False,Portland,1656,False,1970,US,163,completed,False,False,27,False,111.86000061035,False,False,16722,False,True,False,45.517028808594,False,-122.67799377441,steel,False,False,Standard Insurance Center,1,False,True,False,1509,False,False,False,False,0,False
False,False,False,False,False,Detroit,1559,False,1925,US,163,completed,False,False,29,False,111.59999847412,False,False,17924,False,True,True,42.329448699951,False,-83.04679107666,steel,False,False,Buhl Building,1,False,True,False,1510,False,False,False,False,1924,False
False,False,False,False,False,Chicago,1539,False,1989,US,163,completed,False,False,36,False,111.55999755859,False,False,11103,False,True,False,41.898918151855,False,-87.62801361084,concrete,False,False,One East Delaware,1,False,False,False,1511,False,True,False,False,0,False
False,False,False,False,False,Miami,1632,False,1982,US,163,completed,False,False,34,False,111.55999755859,False,True,16857,False,True,True,25.772710800171,False,-80.185928344727,concrete/steel,False,False,Hotel Inter-Continental Miami,1,False,False,False,1512,False,False,False,False,1980,False
False,False,False,False,False,Chicago,1539,False,2013,US,163,completed,False,False,33,False,111.55999755859,False,False,13244,False,True,True,41.888729095459,False,-87.646743774414,concrete,False,False,K2 at K Station,1,False,False,False,1513,False,True,False,False,2011,False
False,False,False,False,False,Chicago,1539,False,2006,US,163,completed,False,False,36,False,111.41000366211,False,False,10505,False,True,True,41.887119293213,False,-87.640357971191,concrete,False,False,Left Bank at K Station,1,False,False,False,1514,False,True,False,False,2005,False
False,False,False,False,False,Chicago,1539,False,2001,US,163,completed,False,False,34,False,111.30000305176,False,False,13131,False,True,True,41.890899658203,False,-87.642387390137,concrete,False,False,Kinzie Park Tower,1,False,False,False,1515,False,True,False,False,1999,False
True,False,False,False,False,Memphis,1626,False,1930,US,163,completed,False,False,29,False,111.25,False,False,10518,False,True,True,35.144718170166,False,-90.049926757812,steel,False,False,Sterick Building,1,False,False,False,1516,False,False,False,False,1928,False
False,False,False,False,False,Tampa,1702,False,1993,US,163,completed,False,False,28,False,111.25,False,False,10302,False,True,True,27.948310852051,False,-82.454719543457,steel,False,False,Hillsborough County Center,1,False,True,False,1517,False,False,False,False,1991,False
False,False,False,False,False,Cleveland,1543,False,1927,US,163,completed,False,False,22,False,111.25,False,False,9851,False,True,True,41.498138427734,False,-81.6865234375,steel,False,False,Ohio Bell Huron Building,1,False,True,False,1518,False,False,False,False,1925,False
False,False,False,False,False,Miami,1632,False,2007,US,163,completed,False,False,35,False,111.19999694824,False,False,18902,False,True,True,25.763540267944,False,-80.192268371582,concrete,False,False,Avenue Southeast First Tower,1,False,False,False,1519,False,True,False,False,2005,False
False,False,False,False,False,San Francisco,1683,False,1976,US,163,completed,False,False,27,False,111,False,False,16109,False,True,False,37.793350219727,False,-122.39375305176,steel,False,False,Steuart Tower,1,False,True,False,1520,False,False,False,False,0,False
